,name,out1,pre1,out2,pre2,out3,pre3
1123,['16413C2_one_0.5'],1.348728,1.7114528,0.6587644,0.61416674,0.4098232,0.377527
1124,['16083N2'],4.13251,4.3667912,1.5678868,1.6229582,1.1514626,1.251903
1125,['20472N2_two_0.5'],4.294908,3.816938,4.8141775,4.657632,4.0918627,4.0442286
1126,['07000N2_two_0.5'],3.9254043,3.5345619,4.176368,3.542008,3.3838325,2.971282
1127,['18130N3_one_0.5'],1.5250232,1.9920534,1.4101022,1.4807128,0.93456507,1.1059533
1128,['19214N2_one_1.0'],3.8541052,3.8524232,1.8964939,1.7684033,1.3710793,1.2758749
1129,['19010N2_one_0.5'],1.6412433,2.5345504,1.1035625,1.2080201,0.76594573,0.92323256
1130,['20403N2'],4.7231617,5.6084595,2.0846784,2.301216,1.5312443,1.7377691
1131,['21710N2'],1.3315368,1.6569357,0.43376464,0.28205395,0.27329156,0.08739591
1132,['21082N2_two_0.5'],4.04343,3.7351198,3.4805212,3.4081054,2.7030013,2.8018866
1133,['21300C3_two_1.0'],1.174626,1.3405764,3.1583798,3.2348297,3.3371654,3.1882477
1134,['21000N2_one_0.5'],3.3560095,3.3156943,1.473333,1.4614202,1.0820863,1.0727457
1135,['16370N2'],1.2013265,5.016091,0.6348901,1.4396096,0.4652032,1.0666175
1136,['16271N2'],4.5051403,4.6212893,1.7152145,1.8213387,1.2989029,1.3642381
1137,['13012N2_one_1.0'],3.9206457,4.096823,1.8764805,1.8190451,1.425047,1.3252499
1138,['18030N2_one_0.5'],1.3686302,1.5691726,1.3083763,0.9104699,0.9280733,0.64602065
1139,['20161N2'],2.4353635,3.1140153,0.8971621,1.1219308,0.6803052,0.76699936
1140,['20230N2_one_1.0'],1.7772768,1.9008912,1.3566524,1.0853925,0.98336893,0.76684594
1141,['07001N2'],1.5682486,2.7247355,0.738417,1.1032985,0.52378386,0.847072
1142,['20173N2'],3.3630955,3.6862762,1.2814692,1.3008951,0.9459666,0.90702105
1143,['20490N2_one_0.5'],2.7802942,2.7008271,1.2222036,1.3345302,0.892443,0.9325632
1144,['15040N2_one_0.5'],2.0906475,2.456605,0.96745384,1.0044644,0.74600005,0.658895
1145,['16490N2_one_1.0'],0.3194447,-0.029107094,0.6562102,0.6778827,0.5571507,0.37270737
1146,['20391N2_two_1.0'],0.91199195,1.1898538,2.499403,2.4644465,2.741932,2.8733783
1147,['19070N2_two_0.5'],3.2070282,2.823116,3.6854024,3.117258,2.976773,2.6967542
1148,['11040N2_two_0.5'],7.2012577,5.0776105,4.980438,4.1972885,3.678745,3.275263
1149,['20090N2_one_0.5'],2.4706402,2.5090315,1.4299704,1.3604842,0.98988247,1.0190369
1150,['20210N2_two_1.0'],0.59129816,1.4680105,1.8814442,2.7613645,2.5156996,2.6168458
1151,['12023N2_one_1.0'],3.1888351,3.3511744,1.5964973,1.6046174,1.1331278,1.2292223
1152,['19366N2_one_1.0'],4.6603165,4.417246,2.159521,1.9495257,1.655243,1.4205908
1153,['16080N2'],4.0255747,4.331308,1.4074473,1.3620799,1.0565474,1.040109
1154,['17180N2_one_1.0'],2.9334717,3.4463758,1.5892459,1.7393695,1.2397645,1.2669116
1155,['19421N3'],13.901433,13.032861,5.763179,4.9970045,4.550349,3.7298365
1156,['16381N2'],5.360022,4.701392,2.0019238,1.5924541,1.5222073,1.1429791
1157,['13191N2_two_1.0'],0.6761148,1.2732497,2.0082943,2.5622504,2.2977421,2.279274
1158,['19040N2'],2.7527657,3.234841,0.99496883,1.1826607,0.74668545,0.8291129
1159,['21230N2_one_1.0'],4.549703,3.8684273,2.3923802,1.67243,1.5833577,1.1852453
1160,['13182N3_one_0.5'],0.27162644,0.21182728,0.64632046,0.3974383,0.5474365,0.3667891
1161,['11030N2'],6.19361,5.9336286,2.5713727,2.4455655,1.9464413,1.8164866
1162,['21660N2'],1.7520787,2.192016,0.79194885,0.8564149,0.497217,0.56322527
1163,['13191N2_one_0.5'],2.8046172,2.9311574,1.3497863,1.0672374,0.9398055,0.7435459
1164,['21490N2'],0.8978727,1.8420997,0.37892497,0.47954845,0.22895692,0.2836516
1165,['19462N2_two_1.0'],0.83994246,1.3231626,2.6442451,2.6296394,2.898268,2.678565
1166,['21242C2_one_0.5'],2.2680645,2.3942916,1.2504361,1.3875161,0.9152158,1.0387856
1167,['19212N2_one_1.0'],4.1122622,4.07662,2.0754979,2.0643027,1.4794027,1.5053115
1168,['15091N2_one_1.0'],5.575098,5.730797,2.5121417,2.4291973,1.6667103,1.6874526
1169,['19341N2'],2.2106009,2.1920736,0.87304926,0.8676199,0.623353,0.6639633
1170,['16330N2_two_0.5'],1.6297863,1.955082,3.5895278,3.1297073,3.4624653,3.0558462
1171,['21241C2'],2.8126836,2.7256336,1.0341567,1.1160047,0.7621794,0.8182472
1172,['16053N2_two_0.5'],4.9978275,4.0237737,2.18033,1.7829617,1.4768809,1.3605498
1173,['19480N2_two_0.5'],4.1978946,3.6494503,3.0314298,2.788716,2.2013416,2.2003124
1174,['19540N2_two_0.5'],1.4728752,1.7652617,2.13875,1.7425166,1.7245572,1.4769211
1175,['20172N2_one_1.0'],1.6614664,2.3925145,0.89052373,1.2003422,0.5978021,0.819939
1176,['18082N2'],4.0701675,4.1549716,1.4745003,1.5738859,1.103767,1.1676944
1177,['21035N2'],2.3930895,2.2901132,1.1452757,0.94401574,0.8287982,0.6474149
1178,['21670N2'],3.9585576,4.6637607,1.3532519,1.2554334,0.8078123,0.83458304
1179,['13051N2'],2.8878675,3.1893902,1.0321922,1.2484118,0.76482207,0.89250684
1180,['18041N3_one_1.0'],0.33878848,0.5390687,0.38868922,0.28710818,0.21018371,0.119841576
1181,['21460N2_one_0.5'],2.9768443,2.9747393,1.2752212,1.3746626,0.8637892,1.0379189
1182,['17060N2_one_0.5'],1.4593265,2.183394,1.08065,1.0939006,0.76616013,0.81222224
1183,['21360N2'],2.2121346,2.284466,0.93082565,0.6472888,0.5673368,0.49649286
1184,['21102N2_one_0.5'],5.044318,5.458511,2.1513753,2.2770393,1.5672818,1.5933998
1185,['19511N2'],4.370699,5.1407566,1.5714353,1.7260082,1.1584328,1.2371424
1186,['21291N3_one_1.0'],4.1885624,3.4271207,2.5978165,2.5350647,1.8682147,1.9813857
1187,['19402N3_two_0.5'],1.0367286,3.387342,3.019787,4.174923,3.51337,3.4701848
1188,['21381N2_one_1.0'],2.1922696,2.698961,1.0721728,1.4755304,0.8246254,1.0191637
1189,['20052N2_one_1.0'],2.8437917,2.7094264,1.735279,1.9793764,1.3131392,1.5869122
1190,['19110N2'],5.05628,5.0209446,1.8840821,1.8270597,1.4482924,1.331524
1191,['07013N3_one_0.5'],13.90946,10.782873,5.4258947,4.5816107,3.9056127,3.3429995
1192,['20672N2_one_0.5'],2.8331544,3.0990708,1.3713675,1.5118058,1.0060958,1.121019
1193,['16041N2'],3.7723782,2.9072766,1.4301808,1.2109042,1.0509931,0.8831955
1194,['19365N2_one_0.5'],4.492588,5.0492077,1.9210778,2.10893,1.3739363,1.5189776
1195,['13020N2_one_1.0'],9.6255865,9.276597,3.7244847,3.8522315,2.5641828,2.7014418
1196,['18001C3'],1.5095953,5.0057316,0.9323219,1.2690711,0.6646626,0.87085223
1197,['17163N3_one_0.5'],7.9338655,7.8514776,3.4398992,3.7053185,2.3424466,2.7252522
1198,['20320N2_two_0.5'],3.9857733,3.5689726,4.8083797,4.1577187,4.2575502,3.4983103
1199,['16011N2'],5.0382233,4.7494316,1.8759933,1.6689813,1.4257032,1.2278285
1200,['16450N2_one_0.5'],6.0517273,5.6183558,2.829759,2.676982,1.9297745,1.9562266
1201,['19180N2_two_0.5'],2.9361484,4.1648493,4.135323,4.589164,3.7438216,3.7721825
1202,['15182N2_one_1.0'],3.6270149,4.2138114,1.7408406,1.6240965,1.2203349,1.1746345
1203,['16051N2_two_1.0'],2.1595361,3.0311892,3.0412948,3.1338372,2.5420802,2.6464663
1204,['18023N3_one_1.0'],1.3490888,1.3883837,1.2419069,1.184391,0.9223053,0.97370446
1205,['15031N2_one_1.0'],3.6011655,4.188727,1.7421881,1.8785903,1.4212297,1.3357646
1206,['19292N2_one_1.0'],1.784692,1.3035052,1.5239913,1.1463041,1.1246918,0.97464764
1207,['21130N2'],3.9183948,4.047797,1.4452277,1.4603477,1.0867803,1.0216907
1208,['20172N2_one_0.5'],2.105636,2.1579375,0.884355,1.0282042,0.58073115,0.68660045
1209,['15071N2_two_1.0'],2.063858,2.436311,3.6907454,3.2538085,3.423902,3.031884
1210,['19360N2_one_1.0'],2.9487553,3.0852332,1.9191734,2.2621202,1.5775445,1.7476664
1211,['19041N2_one_0.5'],3.8591146,3.9017968,1.6337686,1.6634424,1.226186,1.2178155
1212,['20211N2_one_0.5'],3.6289632,3.83918,1.9434633,1.9208086,1.3616145,1.4494351
1213,['20000N2_one_1.0'],2.9116926,2.8756125,1.9542534,1.9363997,1.4672709,1.4826174
1214,['20402N2_one_0.5'],4.2995334,4.7948895,2.4351392,2.1807203,1.5923833,1.5856385
1215,['19572N2'],3.2551713,3.6176305,1.2127811,1.4303001,0.893607,1.0687875
1216,['20100C3_two_1.0'],4.854072,4.482441,4.772415,5.3528357,4.161133,4.425703
1217,['16470N2'],3.22691,3.1462317,1.1515274,1.0855502,0.8462489,0.7312119
1218,['18131N3_one_0.5'],0.11569352,0.22119546,0.32184353,0.42454123,0.25203645,0.26140976
1219,['19214N2_two_0.5'],4.399889,4.2500496,3.7850366,3.567874,2.831611,2.84354
1220,['16312N2_two_1.0'],2.4870625,3.0989385,5.5738974,5.6769,4.8614306,4.9058514
1221,['11010N2'],2.319571,2.34167,0.8272079,0.8968284,0.605571,0.6325047
1222,['19080N2'],3.2014232,4.003556,1.1501416,1.1265618,0.85046434,0.8141377
1223,['20564N3_one_1.0'],2.9707901,3.035959,2.4104452,2.2863755,1.7410023,1.8024392
1224,['18131N3'],0.2635196,0.21222305,0.38536867,-0.010172129,0.26131555,-0.07884598
1225,['19210N2_one_1.0'],4.115236,4.273705,2.270595,2.012621,1.5700258,1.460883
1226,['19363N2_two_0.5'],6.0584264,5.076958,3.87354,3.8632007,2.87864,2.9862103
1227,['12023N2_one_0.5'],3.6059525,3.4120188,1.5055871,1.3964804,1.0468628,1.0408007
1228,['19051N2_one_0.5'],5.510863,5.530899,2.151984,2.1981251,1.6451601,1.5737175
1229,['15100N2_two_1.0'],3.9813514,4.2850537,4.290165,4.3560476,3.4969747,3.64436
1230,['15091N2'],6.1853547,6.3872137,2.6654267,2.3268504,2.0000916,1.7835513
1231,['16056N2_one_1.0'],4.33324,4.307439,1.6341895,1.4905646,1.1771239,1.0718796
1232,['17030N2_two_0.5'],2.8917363,2.4181426,4.163145,3.625344,3.793418,3.283258
1233,['19471N2'],4.327315,4.2895536,1.8780448,1.8348069,1.3521004,1.3456757
1234,['16053N2'],3.9795241,4.019514,1.4877601,1.2714173,1.1474787,0.93722296
1235,['16412C2'],2.0119214,1.9113429,0.6969389,0.70236623,0.5062083,0.48366904
1236,['17154N2_two_1.0'],1.309749,2.0866263,2.4365687,2.8507931,2.2090068,2.490493
1237,['20166N2_one_0.5'],4.0198483,3.9827027,1.657255,1.7009003,1.2192146,1.2186263
1238,['15250N2_two_1.0'],0.6452578,0.6883712,2.0510287,2.2213507,2.541439,2.7335238
1239,['19440N2'],0.43140495,1.5757371,0.42099717,0.65991473,0.2889394,0.5155356
1240,['19291N2_one_1.0'],1.0669926,1.9084849,1.2611247,1.3897909,0.9781121,1.1573843
1241,['20280N2_one_1.0'],2.179562,2.1774724,1.4376857,1.1146635,1.1097769,0.8043232
1242,['15185N2'],3.9085493,4.4550686,1.4158309,1.3979286,1.0782006,1.035441
1243,['16220N2_one_1.0'],3.0429816,2.910972,1.772707,1.8109554,1.4105389,1.4235322
1244,['16142N2'],5.4761,5.3326087,2.0305662,1.880976,1.5666556,1.3198975
1245,['18130N3_one_1.0'],0.980114,1.1040041,1.155695,1.5010318,0.93055844,1.3746843
1246,['21395N2'],6.6131425,6.6034803,2.3169584,2.3602715,1.7219281,1.6408895
1247,['20470N2_one_1.0'],2.1043072,2.3408732,1.5445864,1.339023,1.1100688,1.0059688
1248,['21250N2_two_0.5'],2.2421024,3.386612,2.360239,1.9124252,1.6278219,1.511825
1249,['16030N2'],4.7640476,4.906625,1.7878817,1.7200708,1.3538613,1.2671922
1250,['20331N2'],3.8341844,3.8922877,1.3844794,1.4597236,1.0195214,1.1081716
1251,['21330N2'],5.532467,5.4118094,1.8304532,1.905983,1.3265184,1.419913
1252,['17240N3_one_0.5'],4.355905,4.218184,1.8993186,1.8026378,1.3840339,1.293195
1253,['19290N2_one_1.0'],1.6291369,1.148649,1.4879751,1.1170936,1.091517,0.9786241
1254,['13051N2_one_0.5'],2.0924294,2.473792,1.476313,1.3446603,0.9893242,1.0272248
1255,['20116N3'],17.518988,11.85093,7.741961,4.5115666,6.168681,3.382462
1256,['16250N3'],15.107265,12.732247,6.293097,5.155523,4.9439735,3.8344836
1257,['20430N3_one_1.0'],15.422256,15.406107,6.8825865,6.5149364,5.0620117,4.5978622
1258,['21110N3_one_0.5'],10.705383,10.058857,4.2935357,4.3367505,2.9968839,3.1216025
1259,['21400N2_one_1.0'],3.8880162,3.0530727,1.9052807,1.751858,1.4359328,1.2728949
1260,['19300N2_two_0.5'],0.79554766,1.4436579,2.7356892,2.5274034,2.7099454,2.2861898
1261,['17151N2_one_0.5'],3.7349005,3.4078612,1.5863457,1.4432825,1.1529273,1.0188904
1262,['18141N2_two_1.0'],0.55397886,0.065157175,2.0251656,2.3980513,2.704737,2.9149354
1263,['13012N2_one_0.5'],4.4718885,4.232827,1.897452,1.7906914,1.359184,1.3025091
1264,['21410N2_one_0.5'],4.4728003,4.6310453,1.9183171,1.9746209,1.3545697,1.4845316
1265,['20620N2_two_0.5'],1.7591091,1.9578412,2.0664032,1.3611295,1.491856,1.0763355
1266,['13122N2_one_0.5'],4.1341214,3.2292652,2.216185,1.6438302,1.5568696,1.2082679
1267,['20560N3_one_0.5'],0.6733595,0.56061673,0.8314066,0.7189722,0.62874013,0.5920062
1268,['18032N2_one_0.5'],2.62858,1.9834696,1.4766774,1.1904874,1.0104789,0.8611835
1269,['19411N2'],3.932206,3.6188383,1.5324049,1.3352194,1.1479132,0.98254514
1270,['16350N2'],4.319666,4.6873875,1.6465714,1.418353,1.2504426,1.0537686
1271,['21400N2_one_0.5'],4.58932,3.6842117,2.004374,1.878684,1.4483263,1.3638672
1272,['16251N3_one_0.5'],9.428515,11.783503,3.8468466,5.150603,2.6342688,3.7913465
1273,['19540N2_one_0.5'],2.1967294,1.9693501,1.241858,1.190969,0.8631248,0.94516706
1274,['16173N2_one_0.5'],5.0091696,5.2354813,2.2610512,2.225554,1.6179445,1.5692497
1275,['15180N2_one_1.0'],3.4997363,3.9655812,1.6751412,1.7519433,1.1854202,1.2980127
1276,['12012N2_one_0.5'],3.0780227,2.985877,1.3757428,1.4948716,0.98121464,1.1340533
1277,['19330N2'],3.7419953,3.9181836,1.4584718,1.3456074,1.0925715,1.0066944
1278,['16280C2_one_0.5'],6.558925,6.1862426,2.8835504,2.516521,2.147013,1.856262
1279,['19491N2'],3.5717375,3.7973685,1.2299793,1.4998679,0.90895605,1.072602
1280,['16131N3_two_1.0'],14.559761,15.778749,9.779266,10.07759,6.7818847,7.278804
1281,['20610N2_two_1.0'],0.69602275,0.5640757,2.175041,2.0798893,2.5257154,2.4622073
1282,['17131N2'],3.3640163,3.8832097,1.111629,1.287724,0.8389586,0.92827904
1283,['19090N2_two_1.0'],1.4083813,2.0969174,3.2732685,3.1938124,3.2278333,3.1246405
1284,['18090N2_two_0.5'],5.203678,4.8766584,3.5911682,3.2987492,2.602795,2.5635877
1285,['21083N2_two_1.0'],0.97777337,1.7421553,2.331892,2.7750385,2.4599075,2.9271233
1286,['21271N3_one_1.0'],0.8596374,1.0635024,0.9223503,1.0561259,0.74241245,0.8833188
1287,['20480N3'],25.528801,18.556389,12.570789,7.755641,10.656734,5.77497
1288,['21570N3_one_1.0'],2.201716,2.7089868,1.1448677,1.4017313,0.9009798,1.0091599
1289,['16174N2'],5.2388062,5.2143593,1.9989585,1.9731119,1.5328523,1.414205
1290,['19200N2_two_1.0'],0.36334154,-0.17214084,1.5543103,2.0848436,1.9808748,2.8215575
1291,['13078N2'],1.9943594,1.8895777,0.791054,0.33547783,0.5611808,0.18201399
1292,['20473N2_two_1.0'],5.1226435,1.4359353,5.2744193,2.6638463,4.5317535,2.9493003
1293,['16110N3_one_0.5'],13.537655,12.802295,5.1554394,5.008415,3.752024,3.6800883
1294,['16174N2_one_0.5'],4.9325294,4.936861,2.2053294,2.2812405,1.5932431,1.625507
1295,['19320C2'],1.4732168,1.2735913,0.555252,0.280519,0.40400878,0.08855152
1296,['19441N2'],0.4334007,2.139224,0.42871717,0.8311477,0.29371223,0.64211535
1297,['16083N2_two_0.5'],1.1096592,1.8724217,2.9425652,3.2021623,3.02088,3.0385976
1298,['20141N2_one_1.0'],1.199977,1.6587148,1.138656,1.0979587,0.85959494,0.87658465
1299,['14071N2_two_1.0'],1.9102658,2.467625,3.603123,3.168919,3.156458,2.9475036
1300,['16080N2_two_1.0'],0.42282468,0.6597893,1.3443863,2.5794086,1.8501624,3.0223444
1301,['13161N2_two_0.5'],6.076551,5.77015,4.5278907,4.5671496,3.0789773,3.4719362
1302,['20630N2'],3.9747202,4.0595036,1.5101084,1.3269057,1.1226258,0.9667373
1303,['13012N2_two_0.5'],5.2936306,3.9811802,3.3908718,2.858659,2.5630388,2.2526019
1304,['21720N2'],3.2150695,4.0188694,1.0839628,1.4407939,0.73669004,1.0573521
1305,['21425N2'],4.293435,3.0375752,1.3522353,1.3250775,0.90498704,0.99023795
1306,['16160N2_one_0.5'],3.0515795,3.1590428,1.4493537,1.6355007,1.0209736,1.2295588
1307,['15250N2'],4.5226684,4.553193,1.6757298,1.5905464,1.2517015,1.2050682
1308,['14060N2_one_0.5'],5.2151976,4.0745273,2.107237,1.9702276,1.391859,1.3355105
1309,['19090N2_one_1.0'],3.5966895,3.5630074,1.7349881,1.9470346,1.394972,1.5219077
1310,['19281N2_one_1.0'],2.9858665,3.420405,1.5398026,1.5750595,1.2125169,1.1520663
1311,['13123N2_one_0.5'],3.1990614,3.4393666,1.5836458,1.6608315,1.1520796,1.2379223
1312,['15071N2_two_0.5'],4.539545,3.5661626,3.9797235,3.3862169,3.1107695,2.8199756
1313,['19060N2_two_0.5'],1.0115601,1.6443365,2.6435614,2.6239333,2.5647972,2.4360094
1314,['17151N2_one_1.0'],3.1748955,3.170944,1.5485014,1.703854,1.1761556,1.2560745
1315,['20113N3'],18.08099,18.878197,8.049317,7.530802,6.4354057,5.5058727
1316,['15185N2_two_1.0'],2.4875607,3.0135229,3.5170226,3.4641573,3.1316023,2.9638867
1317,['19482N2'],2.6000657,2.7902584,0.96419847,1.0067636,0.69651663,0.737653
1318,['17140N2'],4.1142626,4.4570913,1.4949651,1.4861437,1.1193199,1.0010507
1319,['20330N2_two_1.0'],1.10956,1.2762659,2.8845398,2.9357734,3.1135433,3.2125185
1320,['20141N2_one_0.5'],1.775458,2.2743435,1.1704535,1.4456118,0.81143385,1.1236032
1321,['19541N2_one_0.5'],3.6094787,3.5523365,1.8000363,1.7054839,1.2831836,1.2479274
1322,['19130N2_two_1.0'],0.35806417,1.9068376,1.5158693,3.4510374,1.9840817,3.2916737
1323,['19491N2_two_0.5'],0.41803485,1.6061527,1.4372439,3.577739,1.929633,3.2946038
1324,['20260N3_one_1.0'],0.9335335,2.34863,0.52209383,1.3523563,0.34692335,1.0203141
1325,['13181N3_one_0.5'],0.46580648,0.98221624,0.8171305,1.0075439,0.65721476,0.85537076
1326,['18033N2_one_1.0'],2.513961,2.6675184,1.6140997,1.457052,1.1777428,1.061108
1327,['20130N2'],3.3997438,3.9692607,1.2435418,1.2574776,0.96746004,0.89027953
1328,['19210N2'],5.0548377,5.04475,1.8977304,2.0263333,1.4432285,1.5060568
1329,['17155N2_two_0.5'],2.7484422,2.4119692,2.2696514,2.2118974,1.7545654,1.8149102
1330,['19463N2'],3.822836,3.6782398,1.7008373,1.6428995,1.2153447,1.197545
1331,['17130N2_one_1.0'],3.3141012,2.7306342,1.636036,1.6335653,1.2308654,1.2256448
1332,['20220N2_one_0.5'],3.3638675,2.9261935,1.5939935,1.5125201,1.105888,1.1122425
1333,['20430N3_one_0.5'],17.465172,15.937827,7.3901615,6.5915136,5.520088,4.802425
1334,['17155N2'],2.8124223,2.9019492,1.0223539,0.9558774,0.76044405,0.6778002
1335,['15182N2_two_1.0'],2.471942,2.8648474,3.4920456,3.3815484,3.1332374,2.9111698
1336,['17230N2_one_0.5'],1.5114172,2.3682654,0.83554596,1.385239,0.55154115,1.0511671
1337,['13020N2_two_0.5'],11.771219,11.375871,5.604878,5.513564,3.7631474,3.916369
1338,['18101N2_one_0.5'],4.6593566,4.64543,2.1022944,2.179077,1.506239,1.6187679
1339,['20390N2_two_1.0'],0.87071466,1.298516,2.422432,2.3970954,2.6492724,2.7635508
1340,['16054N2_one_1.0'],3.4863486,3.4279377,1.5409495,1.3826653,1.0608808,1.0124311
1341,['19455N2_two_0.5'],9.93718,8.66955,5.9107866,6.669986,4.352823,5.012149
1342,['15120N2_one_0.5'],5.592228,4.8395925,2.6944327,2.5183384,1.9682733,1.8822217
1343,['20151N2_two_1.0'],1.4007002,1.8281313,2.4399412,2.5225573,2.257478,2.3742833
1344,['19071N2_one_1.0'],3.4157164,3.7910113,2.231645,2.3998628,1.48529,1.7768333
1345,['19471N2_one_0.5'],3.241884,3.3610034,2.1064386,1.7571249,1.3875179,1.2647095
1346,['18141N2_two_0.5'],1.7696893,2.7090771,4.0795465,3.4320216,3.723803,2.9700353
1347,['19123N2'],3.511342,3.3757076,1.2649646,1.3480443,0.8982047,0.9560077
1348,['20653N2_one_0.5'],1.4215168,1.7583716,0.7566187,0.73723555,0.5526026,0.5592928
1349,['12060N2_two_1.0'],0.7736774,1.4472986,2.2135394,2.5575128,2.240834,2.2722843
1350,['15111N2_two_0.5'],4.0688047,3.3083816,2.3466282,1.9599125,1.6802834,1.5692888
1351,['13020N2'],9.443174,9.491484,3.7199674,3.39931,2.8108563,2.4314015
1352,['14040N2_two_0.5'],6.2194457,5.2011375,3.5790262,3.5438058,2.665546,2.715439
1353,['13130N2_two_0.5'],7.019644,4.6940255,3.9928572,3.5313873,2.8642309,2.7394214
1354,['20473N2_one_1.0'],5.721657,3.84545,2.7913003,2.081456,2.23543,1.5511792
1355,['15020N2_one_0.5'],7.966604,7.3615093,3.4032738,3.1654894,2.3351145,2.220274
1356,['15031N2_two_0.5'],3.2635868,3.7033353,3.73082,3.8342104,3.0319228,3.1834798
1357,['21011N2_two_1.0'],2.111682,2.3380656,3.6727471,3.560947,3.4009824,3.3805695
1358,['16412C2_one_1.0'],1.5379765,2.1021216,0.7078739,0.8183024,0.550095,0.54423165
1359,['21230N2'],5.2384963,4.8846955,2.1013138,1.7275712,1.5488341,1.2689655
1360,['15010N2'],4.160007,3.8459842,1.5303949,1.6044229,1.1385381,1.1827246
1361,['16470N2_one_1.0'],1.3405609,1.7941124,1.4489918,1.5299568,1.2842646,1.2766604
1362,['12060N2_one_0.5'],2.8284845,2.789124,1.1429769,1.0164486,0.7599534,0.7432779
1363,['18161N2'],2.9247437,3.8542259,1.0759239,1.6445577,0.7821356,1.2356087
1364,['21073N2'],2.6651292,2.7808232,1.0501993,0.73909426,0.76341623,0.48944163
1365,['18161N2_two_0.5'],1.3111451,3.4345748,2.5490444,3.1953807,2.2127726,2.6046379
1366,['14100N2'],3.861999,3.6295345,1.3765792,1.6135175,1.0245427,1.2393566
1367,['20470N2_one_0.5'],3.1919382,2.7715485,1.5566307,1.3053663,1.04669,0.9127258
1368,['16061N2_two_1.0'],10.998986,13.582416,12.354111,12.614422,9.385509,9.65308
1369,['21031N2'],2.343111,2.8459864,1.1374958,0.9225309,0.81558526,0.654335
1370,['18110N2_one_0.5'],2.3276103,2.3086824,1.5046129,1.2362298,1.060679,0.9734988
1371,['21001N2_one_1.0'],3.2800632,3.6089973,1.4554864,1.4219161,1.1414717,0.9391675
1372,['15020N2_two_1.0'],3.7776406,4.1473637,6.589284,6.207341,5.4119453,5.172923
1373,['16360N2_one_1.0'],2.3521378,2.60578,1.7719576,1.8175216,1.3179518,1.4512484
1374,['07002N2'],2.9485486,3.1758773,1.0645934,1.2098043,0.7770091,0.916059
1375,['21190N2'],5.830901,5.2586966,2.2661002,2.1515174,1.749179,1.6964884
1376,['20182N2_two_0.5'],1.6665431,2.5671508,2.8904428,2.643585,2.3669639,2.185068
1377,['19283N2_two_0.5'],2.3956914,1.7897061,2.8388364,2.6905527,2.2851636,2.4163172
1378,['16340N2'],4.7798605,4.8406596,2.1231346,2.151251,1.5561831,1.6149313
1379,['21520N3'],8.854461,8.5245695,2.9098778,2.791925,1.9208905,1.9778352
1380,['21340N2'],7.209115,5.6371613,2.5186024,1.8087146,1.8320324,1.3444635
1381,['16381N2_one_0.5'],4.6472073,4.7173634,2.224819,2.1347904,1.657053,1.539458
1382,['18060N2'],2.3220162,2.031643,0.95073795,0.64477515,0.6873419,0.44085407
1383,['20021N2'],3.9194396,3.3973656,1.4339706,1.2244592,1.0539813,0.8991368
1384,['20611N2'],5.1844835,6.249795,1.9438392,2.3370159,1.4966667,1.680059
1385,['16030N2_one_0.5'],4.506195,4.460359,2.2104177,1.9523313,1.5632215,1.4325167
1386,['20401N2_two_0.5'],2.2616177,3.9719734,4.692326,4.843358,4.2375717,3.9159803
1387,['15060N2_two_0.5'],1.3545073,2.9245105,2.5820727,2.5449064,2.2471707,2.1637254
1388,['16052N2_two_0.5'],4.738793,4.2972083,1.908523,1.7457206,1.3034827,1.2866174
1389,['15120N2_two_0.5'],5.6604967,3.997909,5.0214667,4.3143663,4.2558727,3.6173067
1390,['15070N2_two_0.5'],4.394378,4.1891794,3.9876983,3.1643367,3.128806,2.5184689
1391,['20641N2_two_0.5'],1.0987893,1.6215378,2.9294338,3.064018,3.0580194,3.0516298
1392,['21390N2_one_1.0'],3.6257083,4.0054984,1.6512126,1.7998753,1.2097907,1.2998217
1393,['20200N2_one_1.0'],2.7046182,2.1744983,1.9238755,1.8332535,1.4416674,1.5765097
1394,['19310N2'],4.0120773,4.286617,1.4270166,1.4540515,1.0651965,1.0689924
1395,['19072N2_two_1.0'],0.8462992,1.0107851,2.613747,3.295717,3.2166278,3.263773
1396,['21270N3_one_1.0'],0.20312338,0.8782675,0.2994506,0.8340703,0.30547512,0.6924164
1397,['18141N2'],4.9083943,4.440199,1.8134594,1.6260647,1.3589418,1.2286398
1398,['20070N2'],3.7612722,3.8150854,1.6063604,1.7249486,1.1802365,1.2810078
1399,['20590N2_two_1.0'],0.4777534,1.0439428,1.8589634,2.12151,2.2184396,2.5879967
1400,['19521N2_one_1.0'],3.7479818,2.959371,1.7278296,1.4656153,1.1990389,1.0996743
1401,['21182N2'],4.0583167,3.8965816,1.5151055,1.3885726,1.1255538,1.0245464
1402,['20201N2_two_0.5'],0.93837243,1.4998888,2.535169,2.476025,2.569362,2.424374
1403,['17161N3'],7.947637,7.9586973,2.9445696,3.2199657,2.211521,2.435255
1404,['17152N2_two_1.0'],1.6045185,2.095621,3.0015366,3.1289446,2.7926288,2.863625
1405,['18134N3_two_1.0'],0.56247514,0.176301,1.2345724,2.3162107,1.7013737,2.5697498
1406,['20330N2_two_0.5'],3.361318,3.0474942,4.4069405,3.9618702,3.8565233,3.4852812
1407,['21010N2_one_1.0'],3.7810507,3.3665273,1.9057765,1.5692028,1.4577503,1.1527095
