,name,out1,pre1,out2,pre2,out3,pre3,out4,pre4,out5,pre5,out6,pre6,out7,pre7,out8,pre8,out9,pre9,out10,pre10,out11,pre11,out12,pre12,out13,pre13,out14,pre14,out15,pre15
320,['16410C2'],1.960683,4.7855196,0.68226486,1.7456908,0.4302096,1.2007328,1.593323,1.8349072,0.6260353,0.98933834,0.45674828,0.8490919,1.392314,1.4788198,0.74167114,0.94025964,0.48066455,0.7240968,0.0,1.0642905,0.0,1.4211231,0.0,1.2066805,0.0,0.2937672,0.0,0.9179993,0.0,0.8911501
321,['13072N2'],3.9927437,3.9536572,1.327192,1.6158293,0.9169952,1.049077,0.0,1.2206321,0.0,0.5391097,0.0,0.51987386,0.0,0.9316458,0.0,0.5575206,0.0,0.40830755,0.0,0.5164912,0.0,0.8629246,0.0,0.6800622,0.0,0.14495885,0.0,0.6253115,0.0,0.591836
322,['16058N2'],4.073639,4.486022,1.4742804,1.6533946,1.0017785,1.0982428,0.0,1.2973943,0.0,0.57981193,0.0,0.52291656,0.0,1.3397799,0.0,0.5295305,0.0,0.4254868,0.0,1.1895993,0.0,0.97484696,0.0,0.68274593,0.0,0.88939977,0.0,0.94256335,0.0,0.68165445
323,['21353N2'],10.057675,7.3078194,3.8981287,3.1479616,2.7910533,1.7956458,0.0,-1.2464187,0.0,-0.6940713,0.0,-0.45297003,0.0,-0.9589884,0.0,-0.46006322,0.0,-0.6418648,0.0,-1.346298,0.0,-1.505656,0.0,-1.1389565,0.0,-0.6997633,0.0,-0.669307,0.0,-0.6638968
324,['19220N2'],7.8059807,7.577304,2.7055378,2.7088256,1.9790887,1.9432858,5.776796,5.06147,2.8304348,2.8749924,2.0260606,1.9079413,4.409356,4.219267,2.6193879,2.3646736,2.0530605,1.7516116,5.1083026,3.4273958,5.2880464,3.8551953,4.466094,3.2477827,1.8174174,1.3359736,3.882737,2.9055018,3.871907,2.789342
325,['21370N2'],1.8452675,2.5995252,0.80434674,1.2502849,0.49765056,0.87076473,0.0,-0.10508776,0.0,-0.11144185,0.0,0.11655331,0.0,-0.030637026,0.0,-0.12112236,0.0,-0.022909045,0.0,-0.28805733,0.0,-0.20154715,0.0,-0.011524677,0.0,-0.17102289,0.0,0.28268778,0.0,0.094313025
326,['14090N2'],4.7374,4.443657,1.6648902,1.7717242,1.1393496,1.130795,3.399952,3.3194757,1.7739556,1.6313041,1.2610861,1.2116318,2.6098154,2.5931458,1.7751427,1.6352643,1.3577986,1.2360215,1.7123026,1.8032001,3.272235,2.873202,3.1362662,2.4942636,0.44938624,0.7833711,1.8978679,1.9649148,2.235865,1.9803569
327,['18000C3'],1.7839699,3.0154333,1.2238736,1.1892352,0.7730459,0.69906795,0.0,-1.4748793,0.0,-0.51605964,0.0,-0.119805336,0.0,-0.92512894,0.0,-0.48774242,0.0,-0.46314955,0.0,-1.2470706,0.0,-1.3385737,0.0,-0.9948673,0.0,-0.67867327,0.0,-0.90243626,0.0,-0.9996569
328,['20542N2'],2.653669,3.7488604,0.9789409,1.3955854,0.62519825,0.856202,1.5157326,1.9443066,1.0892459,1.3114474,0.74073416,0.8059852,0.8172684,1.5122691,0.9816776,1.1296717,0.7936938,0.76976645,0.0,0.32572663,0.0,1.1395247,0.0,1.0725362,0.0,-0.15497446,0.0,0.21115053,0.0,0.5434916
329,['20091N2'],3.873781,4.333683,1.3475776,1.5324404,0.89795905,1.1056137,2.7876291,2.9990683,1.428629,1.5337106,0.97285426,1.0478354,2.039329,2.4674685,1.3979926,1.5734186,1.0626065,1.1020503,0.78122514,1.4968253,2.186322,1.7430555,2.3863595,1.417631,0.0,0.6860081,0.0,1.1446611,0.0,1.1247336
330,['16510N2'],2.8890734,3.9992003,0.9857098,1.4574289,0.631392,0.91700435,1.6691563,1.9103957,1.0953062,1.3321856,0.7146633,0.81346166,0.8850279,1.4652104,0.97255355,1.234278,0.7895498,0.8548292,0.0,-0.004468918,0.0,1.2651447,0.0,1.2085929,0.0,-0.46518016,0.0,0.24062014,0.0,0.5340849
331,['17091N3'],0.86279845,1.2459316,0.5553236,0.42177975,0.3066727,0.17512369,0.5535672,0.5250735,0.6221524,0.7475258,0.3741441,0.2751994,0.36206642,0.26233733,0.6111683,0.5541731,0.39808735,0.36286354,0.0,-1.1810708,0.0,-0.28361726,0.0,-0.17318392,0.0,-0.8498895,0.0,-1.0953157,0.0,-0.70005083
332,['12051N2'],0.92466474,5.9657965,0.9624923,2.0875707,0.58173174,1.1751747,0.0,2.9990287,0.0,1.4366308,0.0,0.9992666,0.0,2.3984609,0.0,1.364187,0.0,1.0370536,0.0,1.2480137,0.0,1.5220805,0.0,0.98074645,0.0,0.5787382,0.0,0.61032057,0.0,0.54391015
333,['12022N2'],4.705353,5.5252647,1.5724671,2.0566466,1.0803686,1.3554066,4.085185,4.847972,1.7046219,1.8254646,1.1764971,1.4320982,3.5357838,4.209442,1.7555081,2.2114558,1.2553658,1.7921587,3.7011633,2.9603925,3.447897,3.3544703,2.6035402,2.8879178,1.729346,1.8756939,3.294627,2.5884671,3.2128098,2.452444
334,['16201N2'],4.2404337,4.3796554,1.3427546,1.9358728,0.87576973,1.2230774,0.0,0.92201716,0.0,0.23586082,0.0,0.47343063,0.0,0.90742826,0.0,0.30213952,0.0,0.23795605,0.0,0.67060864,0.0,0.6541568,0.0,0.37216818,0.0,0.30232692,0.0,0.76144636,0.0,0.61270225
335,['19570N2'],4.0715404,3.691268,1.3956681,1.2698848,0.9504392,0.7749636,2.7887146,2.5046625,1.6151456,1.4506099,1.1760861,0.98296493,2.0462756,1.9749998,1.5353867,1.3894638,1.2426339,1.0227764,0.80438006,0.6556499,2.3874485,1.6252694,2.5595875,1.3765258,0.0,0.041491628,0.0,0.5311911,0.0,0.807598
336,['20168N2'],2.9217577,3.4966006,0.9590123,1.2215526,0.675367,0.7356703,2.5770376,1.6492777,1.0275625,0.8551731,0.70601887,0.6676252,2.4432335,1.4393439,0.8776832,0.9702833,0.6026118,0.65842223,2.529494,0.4046688,2.1802454,0.831766,1.6082441,0.71782947,1.0287968,0.050611377,2.2931263,0.13110733,2.1812763,0.32879794
337,['20118N3'],12.459378,8.156512,4.1492043,3.0269847,2.9607847,2.0726988,0.0,2.674769,0.0,1.2235868,0.0,0.82840014,0.0,2.148184,0.0,1.2089947,0.0,0.7781677,0.0,1.642985,0.0,1.204545,0.0,0.85758114,0.0,0.826378,0.0,1.1012568,0.0,0.8722042
338,['14050N3'],8.243489,6.276169,2.8816981,2.380725,1.9252737,1.358763,0.0,0.29155612,0.0,0.14004433,0.0,0.1785711,0.0,-0.087120295,0.0,0.24322367,0.0,0.0056500435,0.0,-0.637167,0.0,-0.57948136,0.0,-0.37154603,0.0,-0.21427345,0.0,-0.510638,0.0,-0.71154857
339,['19180N2'],5.9517303,5.5322857,2.0842793,1.9757456,1.4672133,1.3791722,4.622181,4.2167397,2.2110944,2.2016628,1.546609,1.5325323,3.4394512,3.5277333,2.0614731,1.9661896,1.612288,1.5857941,2.9361484,2.6532295,4.135323,3.4817123,3.7438216,2.9897661,0.9458284,1.1343659,2.616301,2.6379554,2.8444555,2.6211317
340,['17156N2'],0.93917567,2.0334487,0.5266474,0.71387506,0.31135035,0.28560376,0.64040977,-0.20336533,0.49950793,-0.017737985,0.31537962,0.09345806,0.43058106,-0.24049044,0.48702887,0.03255403,0.3230175,-0.060733557,0.0,-0.6704736,0.0,-0.37461734,0.0,-0.39596152,0.0,-0.47943974,0.0,-0.5818877,0.0,-0.4257071
341,['19351N2'],3.6029565,3.4534204,1.2910627,1.2539303,0.8656516,0.6695975,2.5284545,2.225781,1.2417747,1.3321612,0.9056562,0.86976266,1.7549313,1.7991849,1.298144,1.2989397,0.9617068,0.97181886,0.97979605,-0.109623194,2.295848,1.220273,2.20375,1.1434858,0.0,-0.4191227,0.0,-0.026331782,0.0,0.34389222
342,['21081N2'],4.2503057,4.0143805,1.4701289,1.512675,1.0247111,1.1126933,3.4835105,2.6144085,1.5348662,1.1954341,1.143084,0.9963823,3.0641031,2.128226,1.421858,1.267072,1.1752838,0.9529918,2.382208,2.0576255,3.3134253,2.027497,2.742142,1.6099026,0.91080254,1.1001953,2.5636942,1.7511797,2.7354667,1.5456423
343,['16480N2'],4.3321114,4.515021,1.3831664,1.65956,0.9519917,1.0523162,2.9722412,2.9600182,1.5430909,1.5646135,1.182345,1.0318704,2.0483499,2.4281225,1.4973432,1.533063,1.2752069,1.2649467,0.80683005,1.0579593,2.3745196,2.0664034,2.5909352,1.7740586,0.0,0.26511097,0.0,1.0584569,0.0,1.1869589
344,['19350N2'],2.9392712,2.9538903,1.1468555,0.93988055,0.7336838,0.78066266,1.8624178,1.738609,1.1543161,1.2639226,0.81196994,0.8525678,1.2526784,1.2216634,1.0440166,1.1736342,0.78220034,0.74884045,0.0,0.1518867,0.0,1.021991,0.0,1.024258,0.0,-0.30089402,0.0,0.05916071,0.0,0.47640967
345,['20421N2'],2.0095434,3.1350965,0.6633679,0.95111567,0.44108728,0.7629086,1.6302841,1.3046579,0.7575562,0.5815455,0.5937645,0.22997463,0.73459345,1.1365192,0.7486095,0.71533906,0.624864,0.23102379,0.0,0.83963215,0.0,0.91818565,0.0,0.6540265,0.0,0.5765493,0.0,0.8465111,0.0,0.83502996
346,['22002N2'],2.3560016,3.0200806,0.96252286,1.0874068,0.6066947,0.60413814,0.0,0.7879511,0.0,0.40023887,0.0,0.28501868,0.0,0.5547658,0.0,0.5308863,0.0,0.22314155,0.0,0.15001237,0.0,0.2653476,0.0,0.1786313,0.0,-0.091347456,0.0,0.088448524,0.0,0.22499382
347,['19452N2'],6.5467305,5.9172535,2.314103,2.210026,1.672946,1.3879666,5.378718,4.6848774,2.3215826,2.2612302,1.6536608,1.6411017,4.4192867,3.8671122,2.3180878,2.1698432,1.6867726,1.5646122,6.0284114,3.1364982,4.269117,3.2495632,3.3809314,2.627973,3.2776845,1.4848226,3.985505,2.435607,3.568392,2.315713
348,['21392N2'],5.60658,3.7125895,1.9546168,1.2876893,1.421908,0.8304316,0.0,1.5779018,0.0,0.6927464,0.0,0.509519,0.0,1.2618253,0.0,0.7438313,0.0,0.48357952,0.0,1.1786466,0.0,1.1669052,0.0,0.7908993,0.0,0.6520151,0.0,0.98825413,0.0,0.9179499
349,['13181N3'],0.91007787,1.21889,1.0460607,0.42415547,0.6528486,0.13653588,0.46580648,0.23070252,0.8171305,0.4705901,0.65721476,0.10552466,0.18700716,0.28394294,0.7068125,0.32368183,0.5262312,0.37595797,0.0,-1.0499892,0.0,-0.26102924,0.0,-0.09359789,0.0,-0.80335164,0.0,-0.75479865,0.0,-0.475451
350,['19061N2'],4.4002414,4.236536,1.4638357,1.4983858,0.9911311,0.97600305,3.1999764,2.827602,1.5197774,1.5564294,1.0441598,1.094878,2.252161,2.1909628,1.3130904,1.4519691,0.97016925,1.0188779,1.0808067,1.4418944,2.7206173,1.9452052,2.7376525,1.650424,0.0,0.54804945,0.0,1.1625762,0.0,1.2082357
351,['13110N2'],5.036533,6.531616,2.2342205,2.4699953,1.4567589,1.6650453,4.321593,5.9208584,2.0585642,2.473329,1.3161701,2.0070772,3.8362687,4.9613233,1.8818619,2.6995642,1.2079303,1.9312878,2.085617,4.5339327,3.8698044,4.4954457,2.9203372,3.608132,1.0055789,2.5141506,3.1465442,3.8230596,3.3388221,3.465094
352,['20210N2'],4.9571934,4.2649965,1.7052807,1.4769121,1.1392552,1.0830061,3.2779467,2.688871,1.8214828,1.4076544,1.2932689,1.1057123,2.5143604,2.081404,1.6493299,1.4162735,1.2175884,0.95659715,1.4885556,1.396978,3.520119,1.7665745,3.1363797,1.5129097,0.59129816,0.6685728,1.8814442,1.1424465,2.5156996,1.093403
353,['20261N3'],1.9152131,1.717807,0.66582745,0.43601394,0.43443578,0.16998446,1.4438746,-0.5436256,0.7697358,0.007966518,0.52948487,-0.06282294,1.1162691,-0.7174609,0.7831847,0.018823624,0.59085137,-0.099077225,0.0,-1.259438,0.0,-0.6482556,0.0,-0.53353786,0.0,-0.8803189,0.0,-1.1127973,0.0,-0.7199621
354,['08012N2'],2.5072858,4.3253937,1.0649076,1.5763934,0.67036426,1.0120026,0.0,0.9768906,0.0,0.5322306,0.0,0.29295242,0.0,0.8352603,0.0,0.25778425,0.0,0.4260087,0.0,0.97660464,0.0,0.5598067,0.0,0.29825294,0.0,0.5299344,0.0,0.6985929,0.0,0.24192262
355,['19253N3'],1.7989877,3.4264727,0.894925,1.2092913,0.54826266,0.78448904,1.4202833,1.4193534,0.9112433,0.83730125,0.5839814,0.63731503,1.1973885,1.0634103,0.9258111,0.8410547,0.5898402,0.6046617,0.0,0.2733997,0.0,0.70843136,0.0,0.6143991,0.0,0.021352053,0.0,0.20131123,0.0,0.28613567
356,['18080N2'],5.474297,4.537118,1.956819,1.7118151,1.3351005,1.1544383,3.928704,3.20984,1.9462044,1.5502853,1.3196409,1.2337933,2.8773372,2.4545674,1.840978,1.5448246,1.302151,1.0131142,2.0703974,1.9244589,4.2158656,2.1340897,3.5349035,1.738109,0.7690232,0.96040094,2.6346147,1.6753631,3.3142934,1.539726
357,['19120N2'],4.61727,3.9310925,1.4859905,1.647353,1.0351927,0.9799694,0.0,1.0408208,0.0,0.45122957,0.0,0.37977076,0.0,0.99358594,0.0,0.36492753,0.0,0.39411318,0.0,0.28200316,0.0,0.80680835,0.0,0.57963514,0.0,0.14448857,0.0,0.75803757,0.0,0.46416402
358,['20331N2'],4.5226026,4.733129,1.5123411,1.7026755,1.0195214,1.0641448,2.9128263,3.5419369,1.6971023,1.8177971,1.2521966,1.2800882,2.0192854,2.710088,1.5670447,1.744261,1.3302177,1.2444685,0.67771596,1.7742218,2.1273754,2.434507,2.5458221,1.9824129,0.0,0.85055804,0.0,1.4076167,0.0,1.5073386
359,['18142N3'],17.033258,11.276294,6.40521,4.2568746,4.799235,2.8968844,14.040497,9.755845,5.8462415,4.3435736,4.213511,3.0960984,11.778392,8.424097,5.5000296,4.1286683,3.8793044,2.8565753,14.906756,8.527101,10.54714,6.664606,7.4968877,4.985819,7.2267284,4.776094,10.428028,6.0090494,8.929143,5.298771
360,['17163N3'],9.949801,10.143156,3.4027467,3.8153706,2.3501003,2.6448421,7.9338655,8.519059,3.4398992,3.715796,2.3424466,2.703649,6.36152,7.264244,3.2927423,3.7253084,2.3044858,2.5632715,4.293896,6.725807,6.4391007,5.3386936,5.0536923,4.047157,1.6670717,3.6486585,4.5879636,4.666568,5.0536532,4.120428
361,['19421N3'],16.142487,12.154343,6.107401,4.565053,4.550349,3.2237873,13.861682,9.193728,5.6438723,4.127692,4.1017275,2.8216257,12.136749,8.017211,5.329161,3.6773229,3.8151827,2.5864415,16.582146,9.232242,9.295624,6.4528885,6.507045,4.8119955,9.589085,5.377735,10.386424,6.3382797,7.994727,5.362455
362,['16290N3'],0.3146278,1.0784545,0.31817052,0.35111725,0.17105249,0.16862464,0.0,0.30994582,0.0,0.6066952,0.0,0.2087419,0.0,0.09289694,0.0,0.45479763,0.0,0.1859672,0.0,-1.2302711,0.0,-0.26609898,0.0,-0.18360877,0.0,-0.903409,0.0,-1.065964,0.0,-0.5112307
363,['12011N2'],3.704966,3.7082493,1.2952738,1.3892502,0.8778633,0.8547193,3.1129391,2.45569,1.3199958,1.1782839,0.96483266,0.89193285,2.6051822,2.0355632,1.337342,1.1933973,1.0330359,0.96087193,1.8528233,1.5546166,2.7227228,1.7874259,2.1795483,1.4225044,0.75441635,0.79029715,2.156083,1.2715445,2.3857982,1.1878245
364,['15183N2'],4.4725094,5.452624,1.4643031,2.060586,1.0334866,1.4851232,3.9567792,3.065223,1.6072042,1.2290609,1.1143419,1.0284241,3.5605006,2.764729,1.6273705,1.2519553,1.180252,0.97415674,4.238724,3.1226144,2.9651065,2.4207182,2.1327446,1.8645272,2.569403,1.8701854,3.3477054,2.4552934,2.941047,2.0657778
365,['20230N2'],3.5528643,3.5188758,1.1599292,1.2753427,0.7747644,0.7720916,2.482213,2.6257272,1.2664268,1.5978917,0.8519551,0.9929931,1.7772768,1.956909,1.3566524,1.4914262,0.98336893,1.0100238,0.0,0.34897625,0.0,1.4252145,0.0,1.2614005,0.0,-0.22108245,0.0,0.2443881,0.0,0.6281234
366,['19090N2'],5.306182,4.709223,1.7832813,1.7390059,1.2555628,1.1658462,4.2755713,2.951248,1.8912399,1.2687342,1.3902828,0.92252654,3.5966895,2.5434942,1.7349881,1.4475131,1.394972,1.2657602,3.6348417,1.2618139,3.8387997,1.8475423,3.1077752,1.5713139,1.4083813,0.63042104,3.2732685,1.2310103,3.2278333,1.2763834
367,['21032N2'],3.4757478,3.0049837,1.4026423,1.0725068,0.9345254,0.7689754,2.3455436,1.5183926,1.3975253,1.1172962,0.97841805,0.7986783,1.679364,0.8998771,1.1913946,1.0180696,0.94443583,0.6421931,0.577558,0.022415876,1.9469054,0.79836524,2.1794002,0.83994055,0.0,-0.28708315,0.0,-0.014402747,0.0,0.28956795
368,['21640N3'],3.9366438,2.982665,1.2781724,1.0698993,0.8625661,0.5297867,3.4806502,0.9144891,1.3194909,0.54941654,0.91532844,0.44071543,3.1105618,0.8898077,1.2816,0.4709425,0.9404629,0.34380352,0.0,0.2667768,0.0,0.45801532,0.0,0.31312597,0.0,-0.03421247,0.0,0.22114515,0.0,0.27711785
369,['17060N2'],2.795577,4.054747,1.0238357,1.510495,0.6526267,0.88954604,1.4593265,2.644437,1.08065,1.540206,0.76616013,1.0533907,0.93454784,2.0058923,1.0166492,1.4631274,0.80328983,1.0528554,0.0,0.6293801,0.0,1.6156669,0.0,1.3891468,0.0,-0.017588735,0.0,0.47281718,0.0,0.79131734
370,['16270N2'],4.3356876,5.4344597,1.5350364,1.9420668,1.0339507,1.3348362,2.8091812,3.4855044,1.6393163,1.8250554,1.1134635,1.3427849,2.064762,2.7979894,1.3603371,1.8048571,1.0524526,1.2582643,1.0762177,1.4577148,2.6220412,2.1187477,2.673028,1.7479107,0.0,0.46194804,0.0,1.1450045,0.0,1.2633483
371,['21014N2'],6.6031218,6.5772924,2.278836,2.2529414,1.665127,1.701923,5.692484,4.8733463,2.3555925,2.1819365,1.6902149,1.4383903,5.0054536,4.2179956,2.3051808,2.043783,1.7147835,1.5110184,6.7689204,3.626164,4.43839,2.7930057,3.241631,2.0901651,3.9735346,1.8363318,4.70226,2.6038084,3.9520702,2.22186
372,['21242C2'],3.1746058,3.3463943,1.0885196,1.1499889,0.7239884,0.6629466,2.2680645,2.1210847,1.2504361,1.2259061,0.9152158,0.80318105,1.6506419,1.5893451,1.3162394,1.2450298,1.058315,0.8324007,0.0,0.07611394,0.0,1.0564601,0.0,0.89653885,0.0,-0.22886515,0.0,-0.004313469,0.0,0.30863774
373,['20400N2'],2.130626,3.7120667,1.4949621,1.3225744,0.9027315,0.79972446,1.1573052,1.5923836,1.1923988,1.2075171,0.8137786,0.7294618,0.6809246,1.174847,1.1172627,1.1263872,0.81000465,0.78245497,0.0,-0.54691386,0.0,0.9305539,0.0,0.901587,0.0,-0.8036485,0.0,-0.10528231,0.0,0.20834303
374,['20370N3'],9.655708,11.126418,3.1102083,4.131961,2.1489375,2.7846541,7.9551225,7.0131645,3.217751,2.854401,2.1653972,2.0473523,6.462573,6.143612,3.3036516,2.885251,2.2141554,1.9394006,3.7480507,6.227272,6.4544578,4.1391163,4.9872174,2.9833894,1.4993823,3.7068796,4.3020096,4.129005,5.074761,3.376678
375,['21090N3'],0.1676609,0.8969805,0.08344067,0.28253186,0.04099402,0.12748158,0.0,0.4130274,0.0,0.6574905,0.0,0.27629757,0.0,0.3071227,0.0,0.3942231,0.0,0.26338077,0.0,-0.71154237,0.0,-0.14998865,0.0,-0.085659504,0.0,-0.56548285,0.0,-0.7130146,0.0,-0.39257026
376,['17050N2'],5.0171976,4.4602256,1.7427706,1.5950686,1.2076589,0.937947,4.150065,3.0076494,1.7874122,1.4813882,1.3002023,1.0722394,3.4639475,2.3664336,1.7210283,1.4565899,1.329393,1.1350126,4.0036907,1.5901716,3.4125237,2.2265882,2.6606326,1.6906432,1.944429,0.61766756,3.2324493,1.279053,2.9509726,1.3217323
377,['21550N3'],2.3929415,2.2505703,1.270155,0.40890396,0.8021173,0.97920203,0.0,-0.21901703,0.0,-0.30244875,0.0,-0.78919363,0.0,-0.43866086,0.0,0.042239428,0.0,-0.4306929,0.0,-0.49599338,0.0,-1.8464139,0.0,-1.3183966,0.0,-0.31489158,0.0,-0.82532215,0.0,-0.67538667
378,['19402N3'],6.4594116,9.644088,2.6147852,3.4137826,1.6749746,2.530509,3.981969,6.435482,2.657412,2.9033115,1.8470786,1.9810157,2.4100037,5.4161544,2.5068872,2.949319,1.918783,2.1808257,1.0367286,2.9282477,3.019787,2.9810934,3.51337,2.2248366,0.4719478,1.0456767,1.1465734,1.9758037,1.7811048,1.7771947
379,['21650N2'],1.0126911,1.9173032,0.429591,0.81097424,0.26578596,0.5406227,0.0,-0.00044763088,0.0,0.11693442,0.0,-0.14008093,0.0,0.08764017,0.0,0.23110735,0.0,0.13213873,0.0,-0.4054799,0.0,-0.09382868,0.0,-0.15654874,0.0,-0.22431684,0.0,-0.16633558,0.0,0.09676075
380,['21680N2'],2.4644907,2.605335,0.9419066,0.9115958,0.6026261,0.69195354,1.2395467,1.4716232,1.1010188,1.0368052,0.817786,0.574697,0.7338375,0.9977118,0.88896215,0.9695868,0.824993,0.54721105,0.0,-0.012017727,0.0,0.67970073,0.0,0.7276131,0.0,-0.28007412,0.0,0.028634787,0.0,0.3623593
381,['13190N2'],1.9039501,4.107069,0.6348902,1.4388225,0.40059033,0.9385228,1.3895953,1.8104808,0.74173236,1.0181458,0.46828198,0.68772733,0.8824631,1.2531714,0.79920846,0.919423,0.5355455,0.6478654,0.0,0.77661157,0.0,1.2185265,0.0,1.0030673,0.0,0.24364138,0.0,0.57599247,0.0,0.59132504
382,['17191N2'],4.1094127,3.1648598,1.4002119,1.1174278,0.9324423,0.619812,2.4147623,2.0726125,1.5625509,1.2852457,1.175665,0.7845961,1.6133405,1.4886613,1.322682,1.2010243,1.169379,0.82486653,0.0,0.20213354,0.0,1.2118582,0.0,1.0027823,0.0,-0.102330446,0.0,0.15948951,0.0,0.4340551
383,['19480N2'],4.7099495,5.0821266,1.7191349,1.5800189,1.1745582,1.2183189,3.9967606,3.485533,1.749857,1.6593281,1.2209569,1.1497979,3.5010126,2.837172,1.7590299,1.7042364,1.2457871,1.0748537,4.1978946,2.7751634,3.0314298,2.1483567,2.2013416,1.560544,2.578365,1.445615,3.3074675,1.8090739,2.7983272,1.5310078
384,['16172N2'],5.811722,5.8942127,1.9976624,2.165028,1.405418,1.3882695,4.2546906,4.7371883,2.1279438,2.3651729,1.5038611,1.6649004,3.252818,3.8998475,1.965979,2.2556746,1.519306,1.6632733,2.2928805,2.7482386,4.0406694,3.2964525,3.6163669,2.750303,0.7212916,1.1400578,2.2604823,2.1506758,2.6943998,2.1980715
385,['16002N2'],5.8888826,4.4667253,2.0533102,1.4923226,1.4759023,1.1172408,0.0,1.9513396,0.0,0.8638463,0.0,0.56276107,0.0,1.8111078,0.0,0.8717629,0.0,0.6267775,0.0,1.5594789,0.0,1.1714654,0.0,0.85894334,0.0,1.1392956,0.0,0.9926941,0.0,0.86721206
386,['21530N2'],2.2941086,3.3041067,1.2012467,1.166707,0.757258,0.8253983,1.2301118,1.11607,1.1041036,0.87041354,0.84365654,0.8012217,0.7701522,0.579628,0.81774735,0.8075446,0.7130071,0.55411565,0.0,-0.1826868,0.0,0.9615201,0.0,1.0482132,0.0,-0.4573295,0.0,0.12557924,0.0,0.3808155
387,['20171N2'],0.5295063,1.4014528,0.48433235,0.5569017,0.25917011,0.19171154,0.39526933,1.1552374,0.38166183,0.96458644,0.22537187,0.42374003,0.3252935,0.9253925,0.31513378,0.8267853,0.19536723,0.5414438,0.0,-0.78417873,0.0,0.40129054,0.0,0.37355542,0.0,-0.6148398,0.0,-0.60457754,0.0,-0.10310769
388,['20300N2'],4.7837954,4.367737,1.5849104,1.5745847,1.0976197,1.0142086,3.3876698,3.1517234,1.7786475,1.6999879,1.2114013,1.2158686,2.4310377,2.5730362,1.7284793,1.6836929,1.3205422,1.2840055,1.217619,1.4629678,3.0958807,2.5155067,3.0640619,2.1547852,0.35551333,0.39104545,1.3281626,1.4926668,1.8070965,1.6508257
389,['20310N2'],13.208064,10.4332,4.6630177,3.781336,3.3512223,2.7319384,10.229423,8.239161,4.208435,4.035119,2.9290993,2.7732897,8.1740055,7.036207,3.747678,3.4816966,2.6775556,2.704758,8.914594,6.277066,7.936428,5.6938524,5.745226,4.482181,3.5915303,2.7799847,7.079664,4.798192,6.4452662,4.3411603
390,['20120N2'],2.0199823,2.8562872,0.91227627,0.94919044,0.57916534,0.59263754,1.0036029,1.7129595,1.0069096,1.1850111,0.6903121,0.7458689,0.6250764,1.2625754,0.90322816,1.0444131,0.70589775,0.7757536,0.0,-0.22226048,0.0,0.7390338,0.0,0.72396696,0.0,-0.47480297,0.0,-0.26181054,0.0,0.12298846
391,['11003N2'],5.9199505,6.8046227,2.5147007,2.5245473,1.59895,1.7164471,5.1312733,3.8542993,2.5056994,1.871172,1.6058679,1.2805293,4.413658,3.1979399,2.439091,1.8004493,1.6125407,1.23597,3.8847425,1.9379172,4.0078325,2.3793318,2.8461359,1.8255193,1.9769143,0.6605226,4.0241733,1.8305724,3.502186,1.705795
392,['19040N2'],3.2257352,3.5857038,1.0964959,1.2122817,0.74668545,0.94763064,2.7194164,2.310967,1.1222044,1.2028879,0.8244238,0.84167385,2.230007,1.7047764,1.0891687,1.2438002,0.8631919,0.8137444,1.4431126,1.1435452,2.4041903,1.2695589,1.9852363,1.0172275,0.0,0.62595844,0.0,0.8085234,0.0,0.90140367
393,['19102N2'],4.2280226,4.0341606,1.4676913,1.4692109,1.019519,0.99408597,0.0,1.0552928,0.0,0.7176087,0.0,0.40882242,0.0,0.8226856,0.0,0.707528,0.0,0.4644208,0.0,-0.32941127,0.0,0.2376138,0.0,0.22931564,0.0,-0.17767215,0.0,-0.37137747,0.0,-0.15884161
394,['20541N2'],0.37735385,2.4006696,0.39523885,0.8970294,0.22812942,0.54185224,0.1986026,1.5084604,0.22679967,0.936426,0.1761632,0.5105276,0.11306205,1.0591593,0.20362605,0.90224755,0.18598166,0.6766496,0.0,0.13249934,0.0,0.9498924,0.0,0.93992305,0.0,-0.33913898,0.0,0.3551302,0.0,0.7684107
395,['21632N2'],4.037974,4.1644096,1.4185729,1.6773196,0.97073036,1.1715555,0.0,1.3521637,0.0,0.72242177,0.0,0.6947223,0.0,1.183348,0.0,0.70838714,0.0,0.5125686,0.0,0.6301019,0.0,1.2307034,0.0,1.0338919,0.0,0.12981486,0.0,0.9145966,0.0,0.8346572
396,['16070N2'],3.067785,2.791398,1.2299386,1.2228563,0.8088608,0.7229785,0.0,0.12325013,0.0,0.0026572943,0.0,0.16866708,0.0,0.15885329,0.0,0.021027803,0.0,0.1094929,0.0,-0.13031101,0.0,0.15961325,0.0,0.085446835,0.0,-0.21323395,0.0,0.10699165,0.0,0.04418266
397,['21320N2'],3.8729918,4.022873,1.3841221,1.3817229,0.95090187,0.93133265,3.3655968,2.4420671,1.375794,1.2562752,1.0119549,0.9006028,2.9291494,1.989892,1.2697486,1.3128854,1.0010163,0.8736639,2.5864172,1.0391016,2.7560482,1.6144742,2.1149426,1.3131876,1.1294668,0.4864639,2.671435,0.84391487,2.4881308,0.9434505
