,name,out1,pre1,out2,pre2,out3,pre3,out4,pre4,out5,pre5,out6,pre6,out7,pre7,out8,pre8,out9,pre9,out10,pre10,out11,pre11,out12,pre12,out13,pre13,out14,pre14,out15,pre15
320,['19031N2'],2.5357447,2.828105,1.0354478,1.3760886,0.7435833,1.0036182,0.0,-0.3083912,0.0,-0.17195475,0.0,-0.18765008,0.0,-0.24646223,0.0,-0.010329366,0.0,-0.47381413,0.0,0.034564614,0.0,-0.68242776,0.0,-0.59798825,0.0,0.56791687,0.0,-0.21461141,0.0,-0.37894666
321,['17170N2'],2.633772,3.631668,0.9235023,1.2918706,0.6668719,0.927662,2.023782,2.374569,1.1614184,1.1210649,0.75672024,0.9141663,1.133242,1.8204088,0.9845474,1.1180279,0.84692454,0.9252553,0.0,1.4465215,0.0,1.92228,0.0,1.596036,0.0,0.43950284,0.0,1.2419124,0.0,1.3476002
322,['20070N2'],3.7612722,3.487554,1.6063604,1.5157796,1.1802365,1.1398182,2.814661,2.6076717,1.7523632,1.3254972,1.2930616,0.88693887,1.6495862,1.9183356,1.4493501,1.2787294,1.2528139,0.9981292,0.87217385,1.5214952,2.513893,1.7176602,2.8317142,1.5588137,0.12543912,0.5674602,0.9837124,1.0528991,1.3976104,1.0760541
323,['16173N2'],5.3451195,4.6230345,2.0360463,1.7626117,1.564199,1.3609105,5.0091696,4.1447225,2.2610512,1.9482752,1.6179445,1.376932,4.131261,3.330559,2.0800612,1.8956105,1.6186883,1.4694035,4.771204,3.1741076,4.1988745,3.5722113,3.344227,2.879411,1.9100038,1.2603145,3.6737587,2.619125,3.5168035,2.608025
324,['21330N2'],5.532467,4.06707,1.8304532,1.4960907,1.3265184,1.0680718,4.4078064,2.960656,2.0334828,1.3725462,1.4514239,1.0809622,3.6894946,2.1757636,1.9194947,1.3690631,1.5375543,1.0890875,0.0,1.0749776,0.0,2.0183153,0.0,1.8047814,0.0,0.041369677,0.0,1.0664685,0.0,1.1923344
325,['16370N2'],1.2013265,3.4639225,0.6348901,1.3752351,0.4652032,1.0176125,0.0,1.2871172,0.0,0.75884044,0.0,0.57777417,0.0,1.0606227,0.0,0.6399542,0.0,0.5696795,0.0,0.4067992,0.0,0.881745,0.0,0.96939635,0.0,0.07756686,0.0,0.435282,0.0,0.81490505
326,['12024N2'],4.9132648,5.1080856,1.7941339,1.8360953,1.3727219,1.3175895,4.8818083,5.238089,2.036955,2.3211846,1.4481266,1.6143792,4.182656,4.579787,1.983241,2.320901,1.5321848,1.55732,4.8409925,4.5065303,4.0435333,4.0150995,3.1571453,3.3514662,2.1936805,2.3130572,3.8559563,3.6258688,3.6804361,3.2951503
327,['18060N2'],2.3220162,1.4910469,0.95073795,0.62378657,0.6873419,0.44907808,0.0,-0.040647507,0.0,0.023948789,0.0,-0.04818189,0.0,-0.2268554,0.0,-0.028205156,0.0,-0.017003179,0.0,-0.31965888,0.0,0.005793929,0.0,0.028271079,0.0,-0.22685778,0.0,-0.2950815,0.0,-0.2379359
328,['19490N2'],2.778354,3.6026897,1.0458239,1.3644108,0.75726753,1.0520942,1.9079332,3.3909206,1.3740089,1.791793,0.94120103,1.252466,1.3275851,2.6139443,1.2218716,1.7235066,0.9267173,1.201924,0.0,1.1081557,0.0,1.9860351,0.0,1.7525296,0.0,0.19785762,0.0,1.0058048,0.0,1.1741241
329,['21670N2'],3.9585576,3.626357,1.3532519,1.8135169,0.8078123,1.7604595,0.0,-0.6788777,0.0,-0.1428622,0.0,-0.33545792,0.0,-0.53500974,0.0,-0.060746193,0.0,-0.5593382,0.0,-1.497989,0.0,-0.8693744,0.0,-1.0912839,0.0,-0.77628267,0.0,-0.8822161,0.0,-0.20640528
330,['15060N2'],3.3481443,3.4999132,1.1338631,1.28235,0.82011485,0.90350133,3.1271877,2.602735,1.2627304,1.1726648,0.86300075,0.894851,2.4513483,1.9517059,1.3266416,1.1518373,0.9130376,1.0359805,1.3545073,1.2829711,2.5820727,1.617827,2.2471707,1.616884,0.0,0.33579183,0.0,1.1207187,0.0,1.1881793
331,['07000N2'],4.691333,4.0285783,1.7792413,1.4679303,1.350338,1.1658528,4.5600944,3.6626115,2.0791264,1.6674018,1.4794188,1.27847,3.8176832,2.966011,2.1511176,1.6536478,1.5585421,1.1713852,3.9254043,2.9107668,4.176368,2.7265468,3.3838325,2.3496423,1.759752,1.4267341,3.4413054,2.1510015,3.4961147,2.0332015
332,['16311N2'],5.0710196,5.3481207,2.1233985,2.0670514,1.5383213,1.5160464,4.7501225,4.633415,2.288599,2.1557295,1.466912,1.5207728,3.5425565,3.7755628,2.2488928,2.0460186,1.47908,1.5437754,2.0547895,2.8086529,4.017472,3.4766452,3.176874,2.8812943,0.9555339,0.86128676,2.5991228,2.5348718,3.126045,2.5446846
333,['20162N2'],2.3706825,3.380485,0.85792077,1.2241678,0.6371701,0.9523225,2.538825,2.9180055,0.9758259,1.3452876,0.662125,1.0818388,2.2612422,2.2114615,0.93199885,1.3324912,0.62047386,1.1713662,2.3468058,1.5041387,2.2081866,1.9285698,1.5960131,1.6611621,0.0,0.513343,0.0,1.2663512,0.0,1.2747506
334,['20118N3'],10.490106,8.453038,3.8631704,3.2387526,2.9607847,2.0598066,0.0,0.82319915,0.0,0.2755828,0.0,-0.01243639,0.0,0.9143365,0.0,0.2673267,0.0,0.37216294,0.0,-0.33905852,0.0,-0.7255825,0.0,-0.4815272,0.0,-0.46653545,0.0,-0.39894855,0.0,-0.5704254
335,['18083N2'],3.6880171,4.3238664,1.3438277,1.7049136,0.9973563,1.2540903,3.7352915,4.5482216,1.5065873,2.1956115,1.041277,1.4765639,3.209567,3.8303013,1.5760672,2.0280185,1.0860099,1.4470012,2.8963196,3.537262,3.0281827,3.2857432,2.2084122,2.5743704,1.2243247,1.7115114,3.1241596,2.8232026,2.92218,2.703601
336,['21280N3'],7.07057,3.8304737,2.8123593,1.3777888,2.1755116,1.020329,7.230826,2.606431,2.9107544,1.2699268,2.1446013,0.933531,6.2858872,2.0883574,2.7929006,1.2679274,2.109615,0.9298471,8.810522,1.656665,4.95616,2.3291736,3.6486614,1.9733713,6.562192,0.42718077,5.5637903,1.5487152,4.379202,1.5578529
337,['16113N3'],11.299922,8.185665,4.3189716,3.1414728,3.3739145,1.99569,0.0,2.22088,0.0,0.9637703,0.0,0.68984056,0.0,1.7950269,0.0,1.1393807,0.0,0.8193921,0.0,-1.0738353,0.0,0.095614314,0.0,0.2015202,0.0,-1.3222739,0.0,-0.6398772,0.0,-0.31508672
338,['18143N3'],17.3122,14.162827,7.5236998,5.7440667,6.0349593,4.5777655,17.214622,15.352079,7.1671777,6.28947,5.310227,4.370138,15.063566,13.704739,6.679855,6.006927,4.8553786,4.3437066,21.33379,16.873049,10.869795,9.422034,7.6081395,6.718986,14.3096485,11.876427,12.2087755,10.508445,9.122807,8.250176
339,['20651N3'],1.8909467,3.14397,0.69591147,1.259125,0.50896007,0.88253057,1.9366634,1.4582572,0.7324478,0.8088373,0.47606313,0.60563576,1.4082687,1.1039698,0.7031369,0.72709405,0.48600838,0.5597184,0.0,0.01779282,0.0,0.45266986,0.0,0.4290216,0.0,-0.12230122,0.0,0.035209894,0.0,0.11268151
340,['17061N2'],1.4685668,1.6233383,0.62701666,0.6455989,0.4507856,0.39703107,0.69675964,1.2461987,0.71961856,0.81707275,0.5510939,0.5806571,0.3471733,0.73799956,0.5944393,0.78239715,0.5339422,0.6286988,0.0,-0.3387941,0.0,0.78669214,0.0,0.7327435,0.0,-0.5138942,0.0,-0.19372976,0.0,0.027490973
341,['21110N3'],10.592697,11.281931,4.141386,4.462749,3.179716,3.4597244,10.705383,9.5007,4.2935357,4.0389843,2.9968839,2.9661388,9.033636,7.997784,4.125677,4.0362725,2.8792853,2.8197849,9.407946,4.69738,8.173671,4.2272377,5.851109,3.417841,3.8050895,2.5882385,7.785196,3.418036,6.9475713,3.0393395
342,['21180N2'],4.048066,2.7250001,1.564701,1.1253715,1.1663672,0.753695,0.0,0.6529026,0.0,0.34448647,0.0,0.27147353,0.0,0.5441927,0.0,0.25274622,0.0,0.36728096,0.0,0.31244886,0.0,0.23199022,0.0,0.37647617,0.0,0.083384156,0.0,0.19316697,0.0,0.25473845
343,['20111N3'],11.20714,16.120127,4.1761913,6.331419,3.2003434,4.7757854,12.216396,9.297486,4.4457655,3.882463,3.0920084,2.7573042,11.165694,8.239362,4.3431554,3.8259969,3.0803785,2.6308355,12.195612,2.4965422,7.1864944,1.7559997,5.0162416,1.3869336,6.658167,1.5079163,8.857171,1.6511333,6.5419965,1.0802523
344,['15020N2'],7.9696145,7.2465677,3.3976839,2.8523712,2.5606527,2.2603073,7.966604,6.6884694,3.4032738,2.9746056,2.3351145,2.0955818,7.0016785,5.6403694,3.2189515,2.8321807,2.166605,2.1167338,7.69804,5.448038,6.2131996,5.0816107,4.3034306,3.9188557,3.7776406,2.5743623,6.589284,4.4303966,5.4119453,4.066914
345,['19041N2'],4.058303,5.367863,1.4796785,2.0118625,1.1279048,1.5019159,3.8591146,4.488893,1.6337686,2.0088637,1.226186,1.5216273,3.2848845,3.6780577,1.5242562,1.9134364,1.2263209,1.5505373,3.8512394,3.0155613,3.3932374,3.2322283,2.653175,2.6165245,1.7588161,1.2782029,3.285803,2.613833,2.948277,2.5182977
346,['18080N2'],4.6554527,2.3790178,1.7837249,0.9627917,1.3351005,0.757812,3.928704,2.4917517,1.9462044,1.4108311,1.3196409,1.0087774,2.8773372,1.9154984,1.840978,1.2807257,1.302151,0.9161412,2.0703974,1.0075883,4.2158656,1.4027098,3.5349035,1.1729403,0.7690232,0.47140694,2.6346147,0.83018565,3.3142934,0.9339519
347,['17080C2'],2.3747675,2.6493673,1.2615913,1.2099223,0.9213082,1.0009861,1.0166633,-0.21403039,0.826977,-0.11609876,0.69333494,-0.009486556,0.6478503,-0.8657054,0.5551008,0.25411642,0.52503234,0.41340983,0.6462917,-1.2998708,1.8736801,-0.57624686,1.9882816,-0.24248636,0.0,-1.2657298,0.0,-1.4600495,0.0,-1.2428566
348,['21382N2'],2.8379576,3.5572324,1.168824,1.3328075,0.7519225,1.1296818,1.9169066,3.148434,1.0327339,1.6280924,0.73918545,1.1891512,1.4406332,2.520622,0.9388937,1.5366318,0.7433095,1.1721609,0.0,1.9207518,0.0,2.464669,0.0,2.0690563,0.0,0.78730583,0.0,1.539493,0.0,1.6828053
349,['16201N2'],3.5836275,3.3530498,1.1825321,1.1635921,0.87576973,0.8857485,0.0,0.21268857,0.0,0.106961966,0.0,-0.0136140585,0.0,0.07193446,0.0,0.12182343,0.0,0.008958101,0.0,-0.3561467,0.0,-0.10028398,0.0,-0.08952916,0.0,-0.21602356,0.0,-0.1808976,0.0,-0.090284824
350,['21711N2'],1.0976874,0.8294307,0.4792302,0.4704696,0.30067268,0.3819648,0.0,-0.7443973,0.0,-0.30545485,0.0,-0.15395844,0.0,-0.57857764,0.0,-0.18179953,0.0,-0.31231463,0.0,-0.35054982,0.0,-0.59745944,0.0,-0.5409416,0.0,0.10835636,0.0,-0.5551516,0.0,-0.537701
351,['20250N2'],6.4427557,4.9414024,2.5003614,1.8678601,1.9439408,1.3176227,6.037189,5.2626977,2.7195296,2.318173,2.0014648,1.7077186,4.7512536,4.1110992,2.8053393,2.308883,2.0530007,1.7246422,6.110567,3.2520394,5.1330166,3.6988616,4.2407765,3.2958279,2.5852492,1.1675031,4.3325515,2.7419865,4.1865306,2.706223
352,['16181C2'],3.8381574,4.2168026,1.3442765,1.5587487,0.99348927,0.96324044,0.0,-0.32450402,0.0,-0.21977937,0.0,-0.28735054,0.0,-0.08532238,0.0,-0.039969087,0.0,-0.020054102,0.0,-0.87221825,0.0,-1.0778311,0.0,-0.83553207,0.0,-0.29267442,0.0,-0.8407861,0.0,-0.88497245
353,['20520N3'],2.5620885,3.5706143,0.9203502,1.3064313,0.6617294,1.0186012,2.0012815,2.7486804,1.1626484,1.2657499,0.8168299,0.8355191,1.467509,2.1493812,1.1865823,1.2417929,0.8881523,0.9115233,0.0,2.3602164,0.0,2.2161105,0.0,1.7216533,0.0,1.103867,0.0,1.7851417,0.0,1.6806695
354,['07010N3'],6.7506876,6.0163593,2.4826777,2.3368309,1.7851019,1.8239839,5.422229,4.6258416,2.9732423,2.3018441,2.0075116,1.7225858,3.594726,3.7192478,2.962963,2.1753995,2.1156347,1.4066472,1.3898469,2.2065587,3.8788397,2.6832378,4.246695,2.2950015,0.31550032,0.98500395,1.3691185,1.7469307,1.8161386,1.7657878
355,['15242N2'],2.557953,1.7431881,0.8511058,0.8503244,0.63896227,0.4797063,0.0,0.26002562,0.0,0.23362803,0.0,0.1636455,0.0,0.031003594,0.0,0.17933619,0.0,0.1709193,0.0,-0.042613506,0.0,-0.14823759,0.0,-0.08882892,0.0,-0.058097124,0.0,-0.17737734,0.0,-0.19896924
356,['21422N2'],3.0009396,2.6847475,1.0644832,1.0787883,0.68757284,0.6846088,0.0,1.4379346,0.0,0.8092102,0.0,0.56250906,0.0,1.018966,0.0,0.71017694,0.0,0.60502446,0.0,0.4442569,0.0,0.7821038,0.0,0.6914544,0.0,-0.051696658,0.0,0.41822708,0.0,0.44169652
357,['20380N2'],3.7681828,3.0931525,1.3945334,1.122725,1.0251094,0.9001992,0.0,-0.20317543,0.0,-0.15626109,0.0,-0.10795057,0.0,-0.025768518,0.0,-0.09531295,0.0,0.00040340424,0.0,0.2803129,0.0,-0.07892823,0.0,-0.05147469,0.0,0.15727437,0.0,0.24031067,0.0,0.34745586
358,['13072N2'],3.4041727,3.2566817,1.2215859,1.1985061,0.9169952,0.86867887,0.0,0.9778469,0.0,0.5568756,0.0,0.39816356,0.0,0.61114144,0.0,0.54572237,0.0,0.54293287,0.0,0.5205103,0.0,0.59113395,0.0,0.50367796,0.0,0.10558319,0.0,0.40907717,0.0,0.366799
359,['18160N2'],3.4452326,3.1567054,1.2387961,1.1673961,0.9303886,0.79441726,2.921912,2.5154974,1.4349248,1.2106357,1.1315165,0.9426141,2.128198,1.7899848,1.2957295,1.1401492,1.1227391,1.0011846,0.8212726,-0.0025091171,2.382168,1.2850876,2.58315,1.3777556,0.0,-0.5451547,0.0,0.2569245,0.0,0.55464053
360,['13191N2'],3.003809,3.4193685,1.1053491,1.4100609,0.8062908,0.9491843,2.8046172,2.233314,1.3497863,1.0749109,0.9398055,0.75568914,2.3817327,1.6656337,1.3899152,1.0127022,0.98448247,0.82971466,1.8340675,1.2523588,2.7910383,1.4312495,2.314479,1.2739655,0.6761148,0.4115727,2.0082943,0.9593406,2.2977421,0.9408454
361,['19210N2'],5.0548377,4.228002,1.8977304,1.6640185,1.4432285,1.1507047,5.016488,3.4908516,2.1617036,1.5773672,1.5268596,1.051372,4.115236,2.8878117,2.270595,1.4947106,1.5700258,1.1765807,4.92239,3.6315222,4.1457243,3.1015267,3.2144337,2.4803393,2.2643363,1.833539,4.0437427,2.7599843,3.8359303,2.51853
362,['13142N2'],2.0945957,3.3289375,0.74861854,1.0076318,0.5465046,0.8023273,0.0,1.0010307,0.0,0.5559033,0.0,0.38164663,0.0,1.2361451,0.0,0.4045925,0.0,0.06769085,0.0,0.118008494,0.0,0.7806603,0.0,0.5670537,0.0,-0.015847445,0.0,0.51944137,0.0,0.6590085
363,['16412C2'],2.0119214,2.662457,0.6969389,1.0471535,0.5062083,0.77218056,1.7742057,0.6170114,0.84323305,0.32559085,0.53326386,0.31688046,1.5379765,0.3440901,0.7078739,0.33446753,0.550095,0.3350246,0.0,-0.4339782,0.0,0.0048646927,0.0,-0.035094738,0.0,-0.3164307,0.0,-0.34745252,0.0,-0.29121077
364,['12050N2'],1.7079388,2.2334456,0.67452663,0.93339515,0.47460625,0.62832093,0.0,0.21081316,0.0,0.24151504,0.0,0.35646594,0.0,0.014301777,0.0,0.24344003,0.0,0.25320816,0.0,-0.4400524,0.0,-0.4561342,0.0,-0.26336443,0.0,-0.11587107,0.0,-0.56734645,0.0,-0.4000653
365,['18033N2'],4.225332,2.3102965,1.7455899,0.78956115,1.2691048,0.55225325,3.3173332,2.663149,1.9419008,1.3839085,1.3426493,1.0367973,2.513961,1.8654819,1.6140997,1.3192511,1.1777428,1.0629385,0.9397325,1.2453523,2.796914,1.9124645,3.028838,1.5996273,0.20705731,0.1933291,0.9753167,1.2071509,1.582021,1.2176607
366,['18142N3'],14.655257,10.751699,6.0545635,4.594952,4.799235,3.5873997,14.040497,11.56795,5.8462415,5.007985,4.213511,3.539378,11.778392,9.669116,5.5000296,4.717416,3.8793044,3.463668,14.906756,10.552088,10.54714,8.170924,7.4968877,6.159244,7.2267284,5.8486533,10.428028,7.6646585,8.929143,6.544183
367,['15243N2'],2.9407835,2.3970156,1.321638,1.0170677,0.9539853,0.62829006,0.0,0.7193221,0.0,0.49135792,0.0,0.35111022,0.0,0.39918768,0.0,0.4068333,0.0,0.35090458,0.0,-0.30516016,0.0,-0.067985535,0.0,-0.046275973,0.0,-0.26676786,0.0,-0.23706114,0.0,-0.18562353
368,['16057N2'],3.7303185,3.0016704,1.4122878,0.9905879,1.0633042,0.8439492,4.279044,1.4764478,1.5538967,0.72995913,1.0718472,0.6249479,4.1994367,1.2598437,1.5875727,0.6860014,1.0762691,0.5579833,4.5319247,0.7686802,1.8410503,0.8178632,1.2583858,0.7649118,4.5183845,0.427274,2.066193,0.53479636,1.4606124,0.6225288
369,['14000N2'],3.102311,3.224103,1.1095939,1.415904,0.79221445,0.79631984,0.0,0.25563097,0.0,0.09260774,0.0,0.0761317,0.0,0.3562733,0.0,-0.017860055,0.0,0.27947533,0.0,0.10364783,0.0,-0.61845696,0.0,-0.29420888,0.0,0.010383964,0.0,0.11830878,0.0,0.08820677
370,['21620N2'],4.5789495,3.420535,1.5176841,1.2768502,1.0394826,0.8260964,0.0,1.3605633,0.0,0.6582267,0.0,0.4726014,0.0,0.9680238,0.0,0.5861652,0.0,0.6418297,0.0,0.15416527,0.0,0.5528151,0.0,0.55118513,0.0,-0.25258148,0.0,0.22993147,0.0,0.29406476
371,['20640N2'],3.5291035,3.3541646,1.2651181,1.198812,0.9294813,0.83923864,2.7215579,2.823486,1.5338724,1.3933346,1.0956234,1.0130036,1.8723111,2.0458906,1.4336911,1.3308017,1.1093848,1.0952344,0.649017,1.0435302,2.1985788,1.9265141,2.487313,1.834285,0.0,0.08969772,0.0,0.954281,0.0,1.1357627
372,['20401N2'],6.417904,7.9401703,2.674777,3.168353,1.9747597,2.46831,5.4361267,6.6295285,2.9086733,3.1249185,1.9226934,2.1563728,4.1733346,5.2769027,2.596276,2.832038,1.8424476,2.0122018,2.2616177,2.8756523,4.692326,3.438793,4.2375717,3.0068731,0.78869903,1.157196,2.6089003,2.3792129,3.2000887,2.3143806
373,['19230N2'],4.0527554,3.28442,1.51075,1.2374687,1.1385661,0.9179936,3.6593146,2.8946996,1.7613842,1.4765525,1.2517018,1.0530732,3.0565994,2.129008,1.7870238,1.4348599,1.3317807,1.1286933,2.3517897,1.2281826,3.3376613,2.0649414,2.899967,1.849366,0.8540745,0.16035867,2.2644625,1.0762205,2.5113673,1.206665
374,['15081N2'],6.7693567,6.6760507,2.869503,2.507614,2.1284204,2.0522375,6.929979,6.3307877,2.9052057,2.7396803,1.9360772,1.8364217,6.1407976,5.361087,2.7051308,2.561172,1.8054719,1.9641726,6.6875715,6.130582,5.0333433,5.1255884,3.4164846,4.026938,3.3609493,3.2489047,5.810505,4.736625,4.4502134,4.1851153
375,['19141N2'],1.5360273,2.7399685,1.272875,0.99031854,0.90672463,0.8898519,0.0,-0.00012600422,0.0,-0.07253051,0.0,0.021612167,0.0,0.04658723,0.0,-0.13685858,0.0,0.0052552223,0.0,0.9479086,0.0,0.28599346,0.0,0.1792022,0.0,0.9893403,0.0,0.57550275,0.0,0.40383387
376,['16460N2'],4.7498064,3.8592772,1.7686797,1.3777971,1.3515583,1.0410376,4.564769,3.6718981,1.8908585,1.6701093,1.40203,1.2798127,3.863483,3.0254588,1.7059654,1.6332943,1.3339181,1.268065,4.388896,2.588631,3.9288893,2.9325986,3.0593297,2.5439558,1.9359673,0.9894619,3.5949726,2.257779,3.3583043,2.197132
377,['19110N2'],5.05628,4.175275,1.8840821,1.5101955,1.4482924,1.0990114,4.9095078,3.8520312,2.1705556,1.6958205,1.5226204,1.2149498,4.0388813,3.0873036,2.3440118,1.6446183,1.6816679,1.3129637,4.4876246,2.8584561,4.372696,3.2547026,3.4001083,2.8143058,1.9897006,1.1171567,3.8163438,2.524019,3.6607585,2.4656305
378,['16130N3'],14.336962,13.125201,6.001141,5.460959,4.736667,4.2263412,15.304582,11.896722,6.100101,4.7628255,4.512468,3.3381186,14.090847,10.828981,5.864297,4.388529,4.3033743,3.2620265,19.579876,15.937797,8.387357,7.9235015,5.860097,5.5951433,16.993395,11.601132,10.127686,9.210588,7.0685854,6.8396664
379,['19441N2'],0.4334007,2.9246607,0.42871717,1.2967117,0.29371223,0.8011012,0.0,0.015282869,0.0,0.09929013,0.0,0.0066349506,0.0,0.030423403,0.0,0.003734231,0.0,0.08484197,0.0,-0.10793114,0.0,-0.057338476,0.0,0.002393365,0.0,-0.034246564,0.0,-0.0833168,0.0,-0.25190413
380,['16055N2'],3.9197278,3.7031398,1.4781121,1.3304465,1.1144677,1.0640538,4.24851,2.351561,1.660329,1.0905337,1.1636944,0.8935505,3.8717897,1.9085748,1.7209985,1.1223567,1.2025471,0.80825424,4.4626,1.8660505,2.721864,1.6740233,1.9230076,1.4071338,3.2540793,1.0164418,3.2411041,1.2296855,2.6027644,1.1397046
381,['19021N3'],0.27874687,2.0145648,0.061466232,0.8055247,0.040934183,0.5803375,0.0,0.09083283,0.0,0.18758953,0.0,0.18708825,0.0,-0.12974548,0.0,0.19913924,0.0,0.16060376,0.0,-1.0298711,0.0,-0.4003371,0.0,-0.29303706,0.0,-0.6533152,0.0,-0.67489517,0.0,-0.63083184
382,['20100C3'],5.9770966,4.4780107,2.40429,1.6287421,1.8825146,1.2091677,5.940923,3.4769511,2.642723,1.6129286,1.9202867,1.1249163,4.984704,2.6223493,2.6109416,1.6712631,1.973728,1.2565684,7.43575,1.5485992,4.9551725,1.9968752,3.8692417,1.7032408,4.854072,0.45843518,4.772415,1.2348776,4.161133,1.3464177
383,['15253N2'],4.127611,3.8116312,1.4863552,1.4660001,1.1158868,1.0272923,3.4362288,3.4188435,1.8728532,1.644358,1.3264854,1.2283242,2.7654765,2.60654,1.5035802,1.5774986,1.2392023,1.349499,1.461084,1.5935478,3.2523253,2.4132054,3.057028,2.2176077,0.46498087,0.30023742,1.7192909,1.4595287,2.1219466,1.6411778
384,['19352N2'],3.2850256,3.7307248,1.2142856,1.2969487,0.9066901,1.0034978,2.66398,3.16263,1.4943467,1.5186992,1.0780677,1.1528459,1.9377503,2.3794627,1.5264906,1.5521326,1.1674653,1.2527003,1.0614811,1.2795706,2.3619099,2.1889277,2.347248,1.9595826,0.0,0.24014807,0.0,1.1154001,0.0,1.3093531
385,['18140N2'],5.626334,4.779479,2.0859642,1.8049079,1.5595458,1.3470744,5.036952,4.3121667,2.206358,2.1909661,1.5417559,1.5104325,3.9312108,3.392392,2.2696986,2.0401278,1.597043,1.4728456,1.8681748,1.5890625,4.5826325,2.3739681,4.132472,2.0503569,0.63717854,0.3361448,2.2353575,1.4708402,3.0444713,1.573656
386,['20600N2'],3.8023825,3.9224205,1.4299883,1.4858238,1.0635213,1.1683702,3.6958487,2.7773743,1.6538677,1.4076667,1.1676235,0.95609415,3.1556168,2.3739486,1.5281508,1.2760037,1.2025331,0.8221134,2.9091463,2.2191343,3.337713,2.413223,2.620857,1.973651,1.2668643,1.1780314,2.8378801,1.7981664,2.8571706,1.6491227
387,['20165N2'],5.1063366,3.125719,1.945489,1.1451396,1.4984965,0.83966494,4.8341866,2.7624555,2.2325127,1.4245245,1.597016,1.018945,3.889071,2.1181533,2.1750338,1.3860475,1.6152434,1.0343511,3.4791915,1.5926341,4.3913674,1.9361218,3.757656,1.7138565,1.331399,0.5494901,3.1096215,1.3496605,3.2834346,1.3760748
388,['17240N3'],4.503869,4.656973,1.6761113,1.7351103,1.2933712,1.200283,4.355905,4.6914606,1.8993186,2.1312704,1.3840339,1.5923524,3.5831354,3.7627335,1.8213661,2.0876093,1.4182872,1.5574497,4.413881,3.1011524,3.6085293,3.336637,2.7892632,2.8149931,2.036859,1.2046314,3.4577048,2.539343,3.1022155,2.4646664
389,['21041N3'],1.7963897,1.3671199,0.78143644,0.40378976,0.56540084,0.366125,1.718483,0.78602767,0.90441203,0.5021653,0.58205384,0.34329438,1.468611,0.40540028,0.87992245,0.5176759,0.61140054,0.394094,0.0,0.3319577,0.0,0.76307964,0.0,0.5543829,0.0,0.16460395,0.0,0.24301183,0.0,0.2815473
390,['12000N2'],2.8915288,3.0252266,1.0349716,1.1161644,0.76014924,0.8011869,2.4412463,1.8049394,1.2888954,0.8522934,0.9392789,0.5753652,1.3999869,1.423186,1.447051,0.83159816,1.0484359,0.7030593,0.96430147,0.83998954,2.3463826,1.3063955,2.2335985,1.2163684,0.0,0.1708262,0.0,0.77923477,0.0,0.7436913
391,['21181N2'],5.069827,4.0099807,1.8410242,1.5287797,1.3929089,1.0469446,4.675054,4.0632024,2.1387818,1.7516726,1.522719,1.2999978,3.6026402,3.1333523,2.2077944,1.735094,1.6314019,1.3278818,3.080706,2.500424,4.426222,2.9189966,3.7660964,2.69152,1.0683115,0.9930619,3.0029016,2.1344888,3.2811034,2.1051993
392,['12012N2'],3.150821,3.1239426,1.1794341,1.1336186,0.8792275,0.9253151,3.0780227,2.775028,1.3757428,1.486079,0.98121464,0.96763957,2.6396353,2.3793297,1.2828444,1.431119,1.0073731,0.8468509,1.8786197,1.8059249,2.7253606,2.3232827,2.168264,1.8168436,0.70868033,0.86765856,2.153675,1.4075923,2.3810024,1.5050461
393,['12023N2'],3.4723253,3.2501504,1.2699271,1.2521898,0.95409954,0.93610805,3.6059525,2.0612953,1.5055871,1.0630774,1.0468628,0.70617044,3.1888351,1.8038982,1.5964973,0.94794613,1.1331278,0.75010777,3.762534,1.936132,2.8187358,1.6086295,2.0749536,1.4346545,2.2843373,1.252006,3.0588927,1.3794776,2.7880092,1.180644
394,['16280C2'],6.7151375,6.041758,2.6835246,2.2868488,2.0978205,1.7334626,6.558925,6.171183,2.8835504,2.6455207,2.147013,1.863563,5.4719887,4.9756117,2.7613258,2.6316743,2.1264613,1.9077435,8.29436,4.881757,4.977107,4.280383,3.902034,3.4226434,5.5835185,2.579171,4.952498,3.639968,4.222751,3.2392688
395,['14073N2'],7.7014513,6.7505555,3.0881677,2.6841993,2.3149047,2.154811,7.750789,5.9086385,3.247923,2.6519399,2.257891,1.8681923,6.676514,4.87624,3.106489,2.4446661,2.172692,1.8916907,7.3310046,5.3341813,5.547243,4.8147073,3.8332565,3.748242,3.633998,2.8077111,6.111978,4.0784936,4.896772,3.5490618
396,['15150N2'],5.9708424,5.710968,2.5964506,2.1580215,1.9304135,1.7137175,6.095316,5.419353,2.6677234,2.3798757,1.7532587,1.575801,5.589388,4.6634135,2.4912734,2.3117423,1.6532147,1.6407429,5.6330543,4.6228805,4.5539203,4.3237457,3.087813,3.518685,2.8231997,2.2970254,5.207911,3.7835333,4.0523067,3.5189414
397,['12030N2'],3.2284749,3.2182808,1.2609951,1.1414276,0.92218363,0.9306354,0.0,0.47923863,0.0,0.35921276,0.0,0.31074977,0.0,0.3820294,0.0,0.37059796,0.0,0.25470936,0.0,-0.29814994,0.0,-0.18124902,0.0,-0.069631934,0.0,-0.145419,0.0,-0.34896362,0.0,-0.18720758
