,name,out1,pre1,out2,pre2,out3,pre3
1123,['20670N3_one_0.5'],1.9426423,2.0566502,0.9845008,0.83019245,0.7926044,0.5809369
1124,['21181N2_two_0.5'],3.080706,2.9312785,4.426222,3.567788,3.7660964,3.071343
1125,['19455N2_one_1.0'],7.0099177,6.763218,3.3099904,3.245679,2.3698452,2.3562415
1126,['21632N2'],4.037974,3.8525581,1.4185729,1.2672657,0.97073036,0.8306433
1127,['16450N2_one_1.0'],4.875541,4.094693,2.7677274,2.5383694,1.9165839,1.9225838
1128,['20510N2_two_0.5'],4.3547816,2.3518014,3.9437532,2.6835387,2.9887166,2.2677922
1129,['19550N2_one_1.0'],2.9277737,2.3640718,1.3726869,1.2042648,1.071451,0.9029479
1130,['19282N2_two_0.5'],2.878759,2.4333522,3.121015,2.8940444,2.4880972,2.38925
1131,['15201N3_one_0.5'],16.269579,15.95535,6.7435455,6.522187,4.992449,4.54051
1132,['18141N2'],5.837325,4.964061,1.965781,1.683166,1.3589418,1.1515831
1133,['16160N2_two_1.0'],3.8337624,3.837708,1.3243965,1.3358182,0.9025767,0.91043115
1134,['21360N2'],2.2121346,2.1580563,0.93082565,0.559288,0.5673368,0.2512455
1135,['20201N2'],3.7504923,3.4010217,1.3243196,1.2745692,0.90456617,0.8451133
1136,['20030N2'],2.0436933,2.406665,0.74845624,0.618891,0.48149818,0.3015287
1137,['13071N2'],3.6779985,3.4492157,1.2431253,1.0625261,0.85467803,0.617898
1138,['19110N2_one_0.5'],4.9095078,4.6183114,2.1705556,2.1055741,1.5226204,1.554629
1139,['12022N2_one_1.0'],3.5357838,3.3464346,1.7555081,1.9189285,1.2553658,1.4411204
1140,['21425N2_one_1.0'],2.5323777,2.2449548,1.5530767,1.3750012,1.0500392,1.0303267
1141,['19366N2'],6.2568684,5.62138,2.2217362,1.9687779,1.5847467,1.2859116
1142,['19214N2'],5.2227416,4.9376087,1.7855097,1.5638347,1.2580653,1.0154749
1143,['16330N2_two_1.0'],0.3657504,0.10406089,1.8086165,1.907959,2.2927923,2.6111338
1144,['19051N2'],6.531035,6.878191,2.2252023,1.9868319,1.6081749,1.3383517
1145,['16081N2_one_1.0'],1.9483029,1.6931648,1.5316768,1.2895643,1.206223,0.9777335
1146,['21331N2'],5.1949415,4.746285,1.7479329,1.3758309,1.245797,0.88818717
1147,['19213C2_one_0.5'],4.733029,4.7437363,2.0281954,2.08899,1.4364494,1.4851581
1148,['15020N2_one_0.5'],7.966604,6.741191,3.4032738,2.7567089,2.3351145,1.8619924
1149,['19454N2_two_1.0'],4.4151855,2.5066762,4.4310536,4.8327665,3.8390691,4.1768723
1150,['17020N2'],4.7357907,3.5541434,1.5926083,1.1288743,1.1036223,0.7993705
1151,['20161N2_two_0.5'],2.456534,2.65612,2.257581,1.9447911,1.6117108,1.5024136
1152,['20320N2_one_1.0'],3.9612982,3.3743846,2.3096106,2.4436743,1.8481447,1.8937575
1153,['16171N2_one_0.5'],3.1314971,2.7707098,1.2941029,1.1791698,0.95338124,0.8575833
1154,['15202N3_two_1.0'],3.8467045,10.174879,8.660996,9.197531,7.119425,7.183583
1155,['21140N2_one_1.0'],1.0335482,1.8604965,1.2117934,1.5864829,1.0412889,1.2962978
1156,['16312N2_two_0.5'],5.669552,5.8889465,5.566392,5.2344737,3.9043293,4.018546
1157,['19365N2_one_0.5'],4.492588,4.9978147,1.9210778,2.098318,1.3739363,1.5106984
1158,['15202N3_one_1.0'],9.433318,9.107514,4.0721865,4.2418017,2.8180735,2.9527938
1159,['20220N2'],4.260369,4.190243,1.4482049,1.3001403,0.98491645,0.8331697
1160,['20562N3'],1.0080618,1.7615349,0.8808596,1.3108741,0.5433515,1.0168025
1161,['19402N3'],6.4594116,4.684635,2.6147852,1.912576,1.6749746,1.3253603
1162,['16440N2'],5.296293,5.8098974,1.7992973,1.9355783,1.2788168,1.283647
1163,['21220N2_two_1.0'],0.7437251,0.5018053,2.1330044,1.9026142,2.3460314,2.4305565
1164,['17162N3_two_1.0'],8.452956,7.8652496,10.7628,9.8584,8.259674,7.946395
1165,['16330N2_two_0.5'],1.6297863,2.081612,3.5895278,3.471191,3.4624653,3.0910146
1166,['19413N2_two_1.0'],2.3482013,2.8974724,3.917368,3.7175238,3.5572326,3.3783772
1167,['16490N2_one_1.0'],0.3194447,-0.0315969,0.6562102,0.49591255,0.5571507,0.46161318
1168,['20167N2'],3.5762854,3.3849735,1.1898569,1.0276544,0.82683617,0.61266303
1169,['13100N2_one_1.0'],5.82836,5.200824,2.787635,2.98921,1.8928552,2.2860775
1170,['20090N2'],3.9233372,3.7273877,1.3905046,1.4142791,0.92394924,0.9156798
1171,['19413N2_one_0.5'],4.8810983,5.062503,2.1141949,2.1218426,1.5581359,1.51242
1172,['19482N2_one_1.0'],2.3393624,2.7714655,1.0829821,1.0519452,0.75284857,0.652637
1173,['20564N3'],6.338046,5.243143,2.4001672,2.0969555,1.5765505,1.4448705
1174,['15100N2_two_0.5'],6.272527,4.7903204,3.8855548,3.805213,2.8867342,2.9471722
1175,['21182N2_one_1.0'],2.7447724,2.2176425,1.8390281,1.3811029,1.3992547,1.1259414
1176,['12023N2_one_0.5'],3.6059525,3.6584773,1.5055871,1.4833274,1.0468628,1.0611212
1177,['13140N2'],1.6607714,5.0595016,0.68756956,2.0805073,0.42567736,1.4769099
1178,['21100N2_two_1.0'],1.7837812,1.8449514,3.6241052,3.556722,3.5027921,3.5167618
1179,['15180N2_two_0.5'],4.1181026,3.7274635,3.1105788,3.0558534,2.1526098,2.4071157
1180,['19241N3_one_1.0'],0.29180703,0.87951684,0.45944625,0.8193978,0.40424356,0.65604043
1181,['14070N2_one_0.5'],4.4991875,3.8888006,1.8839262,1.7396419,1.3457719,1.254386
1182,['20182N2_one_1.0'],1.6187894,1.5610193,1.209722,1.3794687,1.0335132,1.1099627
1183,['21601N2_one_1.0'],5.402937,5.048786,2.2461872,2.1024377,1.7388908,1.4908177
1184,['18081N2_one_0.5'],3.5655725,3.3073425,1.4721062,1.4619061,1.0185122,1.0537604
1185,['19300N2'],4.025318,3.84609,1.5626315,1.3982133,1.0280744,0.98412025
1186,['20166N2_two_1.0'],2.1452818,1.9249592,3.314754,2.713599,2.938274,2.8727477
1187,['20600N2_one_0.5'],3.6958487,3.1698117,1.6538677,1.4554104,1.1676235,1.0650901
1188,['19570N2_two_0.5'],0.80438006,1.1073647,2.3874485,2.460752,2.5595875,2.392461
1189,['17160N3_two_0.5'],15.674058,10.801815,9.147988,8.522465,6.322083,6.455251
1190,['21120N2_two_0.5'],6.914262,5.5284405,4.693721,4.0579424,3.4175968,3.179855
1191,['21082N2_two_1.0'],1.9419922,2.2324772,3.335532,3.0515785,3.0886703,2.9447823
1192,['19461N2'],2.9556856,3.5626175,1.6745661,1.3877771,0.993173,0.95361626
1193,['20640N2_two_0.5'],0.649017,1.4426073,2.1985788,3.009661,2.487313,2.7625716
1194,['20203N2_one_1.0'],2.4219184,2.489707,1.7820563,1.752338,1.3654531,1.4456799
1195,['20330N2'],6.451774,6.1707926,2.1677933,1.891253,1.5532734,1.2243636
1196,['13075N2'],2.7996645,2.5936487,0.9350995,0.8446119,0.62127155,0.58827853
1197,['12040N2'],3.395576,3.1325486,1.2179798,1.371306,0.8156968,0.9054295
1198,['16041N2'],4.383761,3.8683782,1.6242188,1.4787626,1.0509931,1.0073012
1199,['19231N2_one_1.0'],2.7692916,2.8944468,1.757617,1.6808183,1.1917137,1.2210656
1200,['16090N2_two_0.5'],1.8050356,2.4996142,3.7314358,3.470127,3.3804002,3.0309496
1201,['21470N2_one_0.5'],1.801001,2.8658226,1.3256373,1.4736458,0.87637067,1.0674723
1202,['20521N3_one_0.5'],2.300118,2.7162614,1.2625674,1.4164665,0.91313916,1.0032716
1203,['21041N3_one_1.0'],1.468611,1.3850313,0.87992245,0.8842915,0.61140054,0.66955066
1204,['16220N2_two_1.0'],0.79997724,1.0225872,2.2851422,2.461987,2.633091,2.558296
1205,['16011N2_one_1.0'],3.8934813,3.8359232,2.091223,2.0023057,1.5828205,1.4494883
1206,['21550N3'],2.3929415,6.4614606,1.270155,2.306355,0.8021173,1.4417346
1207,['18100N2_two_0.5'],5.688286,4.440119,4.9370112,3.9805815,3.8197308,3.2501466
1208,['19220N2_two_1.0'],1.8174174,2.0760994,3.882737,3.2603474,3.871907,3.7904458
1209,['19181N2_two_1.0'],0.68826383,0.41682315,1.9970629,1.4767047,2.3249376,2.2933066
1210,['19520N2_two_1.0'],2.169013,1.9939749,3.6288505,3.6841516,3.3228884,3.2850437
1211,['20540N2'],1.1103092,1.8711944,0.55257994,0.5457797,0.3377198,0.3273704
1212,['21691N2_one_0.5'],2.644501,3.0092878,1.1786189,1.3673108,0.8529566,0.98535717
1213,['19072N2_two_0.5'],1.910168,2.401812,4.0653863,3.1512198,3.3325047,2.6684601
1214,['20650N2_one_0.5'],1.8657051,1.645432,0.9641148,0.9304116,0.7074197,0.6385517
1215,['19003N3_one_1.0'],7.4455605,6.0383215,3.7427523,3.333026,2.5489564,2.4171553
1216,['16131N3_two_1.0'],14.559761,15.502204,9.779266,10.156355,6.7818847,7.6718736
1217,['21600N2_one_0.5'],5.505674,5.409065,2.1107283,2.0285249,1.6101267,1.4204416
1218,['20272C2_one_1.0'],1.008487,1.1360881,0.7507917,0.6896446,0.71612906,0.52385163
1219,['15252N2'],5.047161,4.463512,1.7103661,1.5795919,1.1840492,1.0740132
1220,['20166N2_one_0.5'],4.0198483,3.8867493,1.657255,1.4316025,1.2192146,0.9865211
1221,['15253N2_two_0.5'],1.461084,1.7599312,3.2523253,3.1849222,3.057028,2.952222
1222,['20091N2'],3.873781,4.1819563,1.3475776,1.4102007,0.89795905,0.91742706
1223,['21200N2_two_1.0'],0.7397293,1.2213511,2.3574038,2.551119,2.7641153,2.9210062
1224,['16360N2_two_1.0'],0.34351906,-0.2699492,1.4845986,0.8998406,1.8618237,2.0516973
1225,['14091N2'],4.52902,3.9634562,1.5128438,1.4526861,1.0200557,0.98220956
1226,['16090N2_two_1.0'],0.55080795,0.6195748,1.9811279,2.8865967,2.5043504,3.1723661
1227,['13110N2_two_1.0'],1.0055789,1.2717266,3.1465442,3.4566813,3.3388221,3.1293578
1228,['17155N2_two_1.0'],1.3448611,1.7234424,2.3467114,2.3045433,2.039281,2.0495305
1229,['08000N3_one_0.5'],3.9230628,3.887087,2.2700593,2.1825974,1.4998889,1.4454763
1230,['20271C2_one_1.0'],0.8776336,0.90842867,0.9386724,0.99366605,0.9014863,0.7761692
1231,['20250N2'],7.527923,6.474469,2.673092,2.1742826,1.9439408,1.5410074
1232,['16174N2'],6.164756,5.3692613,2.1612778,1.8400156,1.5328523,1.2344944
1233,['20403N2_two_1.0'],0.41244957,-0.70876265,1.4309094,2.657379,1.936659,3.0343773
1234,['19522N2_two_1.0'],1.4018909,2.5990345,2.5264916,3.5453491,2.4107301,3.0513325
1235,['12050N2'],1.9514118,1.6952165,0.7527051,0.6935649,0.47460625,0.41072273
1236,['17010N2'],4.611991,4.2950344,1.49061,1.4338037,1.0286597,0.9688935
1237,['20165N2_two_1.0'],1.331399,0.89968884,3.1096215,3.2007048,3.2834346,3.7435439
1238,['13012N2_one_0.5'],4.4718885,3.9248328,1.897452,1.6281701,1.359184,1.145787
1239,['20544N2_one_0.5'],1.3181893,1.3713802,0.8115384,0.7321849,0.5400285,0.5264983
1240,['16130N3_two_0.5'],19.579876,19.819027,8.387357,9.285265,5.860097,6.705479
1241,['21380N2_one_0.5'],2.71954,2.3426664,1.2736275,1.312571,1.005568,0.89227784
1242,['20130N2_two_1.0'],1.5487038,1.7066163,2.896438,2.8992667,2.702674,2.8341231
1243,['20180N2_two_0.5'],3.626627,3.3628685,3.3019066,2.7504332,2.3752353,2.203043
1244,['16273N2_one_0.5'],3.6868587,3.8698683,1.5698819,1.8117965,1.1163439,1.2834429
1245,['21680N2_one_0.5'],1.2395467,0.9859067,1.1010188,0.85425115,0.817786,0.6621356
1246,['16172N2_two_0.5'],2.2928805,2.987017,4.0406694,3.9885554,3.6163669,3.4516091
1247,['17070N2_two_1.0'],1.6130465,2.0317059,3.273474,2.8920832,3.2061667,2.6107924
1248,['18030N2_one_1.0'],0.7822408,1.2744281,1.045213,0.9758856,0.92883843,0.7751273
1249,['21691N2_one_1.0'],2.3004863,2.6307273,1.0925325,1.3714762,0.85810286,1.0209298
1250,['16220N2'],5.2342772,4.723358,1.7799957,1.5592281,1.2419144,1.021224
1251,['13170N2_one_0.5'],7.8601656,8.407448,3.477633,3.4648247,2.3986478,2.352528
1252,['16272N2'],6.615941,6.5727925,2.309463,2.1663833,1.6527773,1.4824784
1253,['20040N2_one_0.5'],5.7578278,5.894722,2.7067208,2.6242886,1.887009,1.831152
1254,['15150N2'],6.8273554,7.3438315,2.8891053,2.8241222,1.9304135,1.9127809
1255,['18160N2'],4.092508,3.7852583,1.3417565,1.1489438,0.9303886,0.78546476
1256,['21640N3_one_0.5'],3.4806502,3.6257896,1.3194909,1.4211255,0.91532844,0.9510441
1257,['19300N2_two_0.5'],0.79554766,1.496434,2.7356892,2.504059,2.7099454,2.175602
1258,['12062N2_one_0.5'],2.8428051,2.66145,1.1557418,1.0836612,0.76262623,0.71434975
1259,['20282N2_one_0.5'],2.7755382,2.770665,1.5078369,1.5284364,1.1077472,1.1371397
1260,['20581N2'],3.89851,3.8142343,1.3251798,1.3769034,0.89984554,0.8821167
1261,['15250N2_two_1.0'],0.6452578,0.73398733,2.0510287,2.2931516,2.541439,2.7699049
1262,['19071N2'],5.3165407,4.471052,2.46485,2.1246362,1.5697327,1.482654
1263,['18111N2'],3.589961,2.7881558,1.3950335,0.924979,0.9251084,0.5532656
1264,['20000N2'],5.3828955,4.192459,2.087051,1.3826962,1.4102068,0.8703346
1265,['16270N2_one_0.5'],2.8091812,3.0373898,1.6393163,1.5397882,1.1134635,1.1301712
1266,['11002N2_one_1.0'],4.964146,5.000982,2.1066115,2.0410576,1.6676594,1.4288765
1267,['18070N2_one_1.0'],1.7468579,1.8621912,0.8237944,0.7122164,0.62569106,0.44269133
1268,['19482N2_two_0.5'],2.5856063,2.447576,1.6351482,1.3103462,1.1563534,0.9001018
1269,['16280C2_one_1.0'],5.4719887,5.4031734,2.7613258,2.7142026,2.1264613,2.084712
1270,['21340N2_one_0.5'],5.2689652,5.0414133,2.5965354,2.3714838,1.925927,1.7325422
1271,['18041N3_one_0.5'],0.51888007,1.0439982,0.35891828,0.50619507,0.20788021,0.3367498
1272,['07013N3_one_0.5'],13.90946,13.641079,5.4258947,5.6068482,3.9056127,3.9408398
1273,['20541N2'],0.37735385,0.6572821,0.39523885,0.16268778,0.22812942,0.10645127
1274,['21101N2_one_1.0'],3.9164767,4.0400286,1.9995258,2.0425506,1.4961369,1.5031286
1275,['21052N2_one_0.5'],6.080656,5.7391424,2.4646513,2.4874043,1.6670012,1.7858746
1276,['18132N3_one_1.0'],0.88851887,0.8432324,1.2114394,0.9929534,0.93435544,0.84460187
1277,['21180N2'],4.7404633,4.8152294,1.690518,1.8576818,1.1663672,1.2552379
1278,['17153N2_one_1.0'],3.1599672,2.9540555,1.4494982,1.7802058,1.0882741,1.3436382
1279,['15180N2_one_0.5'],3.9235673,4.0166383,1.6064252,1.4558618,1.1140441,0.9730892
1280,['19366N2_two_0.5'],6.2659354,4.6553655,3.9627516,3.4521132,2.953912,2.6626654
1281,['19191N2'],1.4887918,2.4356804,0.75940526,0.8978903,0.45350224,0.52819014
1282,['18140N2_two_0.5'],1.8681748,1.9358172,4.5826325,3.5625904,4.132472,3.2125523
1283,['19500N2'],6.028376,7.339896,2.0370607,2.0405178,1.4710139,1.2369123
1284,['21210N2'],4.799851,3.6393187,1.7481483,1.0741229,1.1865231,0.6267369
1285,['18112N2_one_0.5'],2.6370606,2.206717,1.4514729,1.3546077,1.0327148,0.96525013
1286,['19051N2_one_0.5'],5.510863,5.7890472,2.151984,2.2067115,1.6451601,1.5572298
1287,['20400N2'],2.130626,2.493484,1.4949621,0.9072069,0.9027315,0.6008215
1288,['21371N2'],2.6200275,2.7328873,0.8910824,0.785696,0.5637754,0.658936
1289,['21170N2_two_1.0'],3.3731322,3.9046304,4.3608036,4.8202925,3.7212856,3.9405909
1290,['21451N2_one_0.5'],6.312055,6.1409736,2.6484065,2.5327153,1.8923737,1.8374144
1291,['15185N2_one_0.5'],4.1080585,4.290212,1.6645916,1.6387533,1.1575167,1.080368
1292,['20430N3'],19.894394,21.615479,8.131279,8.175886,6.161932,5.7525682
1293,['17151N2_two_1.0'],1.6384203,1.6476454,3.0582197,2.512333,2.8484576,2.3769732
1294,['18122N3_one_1.0'],0.27835265,0.5316272,0.59492207,1.0547465,0.60275644,1.0444143
1295,['17070N2'],5.509647,5.0189896,1.8888472,1.5825577,1.3168945,1.0224507
1296,['15081N2_two_1.0'],3.3609493,3.5732818,5.810505,5.732696,4.4502134,4.730644
1297,['15182N2'],4.5884075,4.9923663,1.5095621,1.5468806,1.063612,0.97366524
1298,['16011N2_one_0.5'],4.71564,4.873337,2.185659,2.1814868,1.5376563,1.5327307
1299,['15251N2'],4.9683933,4.747311,1.7552856,1.7298006,1.1882468,1.1536987
1300,['13130N2'],6.235242,6.0322948,2.2570846,1.8879733,1.6395528,1.244539
1301,['20113N3'],20.650377,22.52037,8.435808,8.8293495,6.4354057,6.18316
1302,['19510N2_two_0.5'],6.1463323,4.3610144,5.3273573,4.109355,4.2205644,3.4115138
1303,['11003N2_two_1.0'],1.9769143,2.842955,4.0241733,3.8072393,3.502186,3.2400446
1304,['20421N2_one_1.0'],0.73459345,0.46355152,0.7486095,0.4809878,0.624864,0.2666614
1305,['19550N2_two_1.0'],0.8189079,0.4510231,2.409095,2.4151149,2.6003773,2.4508626
1306,['19521N2_two_0.5'],3.9206278,3.7986395,3.3059504,2.9492016,2.3945065,2.3064835
1307,['20581N2_two_0.5'],1.8201864,2.583522,2.6461267,2.68478,2.3237288,2.2140732
1308,['19421N3'],16.142487,16.274559,6.107401,5.775382,4.550349,3.9827514
1309,['17030N2'],5.919975,4.9117703,2.0311692,1.6575402,1.4541359,1.1576742
1310,['21182N2_one_0.5'],3.539873,3.4918294,1.8602192,1.5146185,1.2883013,1.1179011
1311,['20164N2'],4.886987,4.6291475,1.674592,1.5933703,1.1872082,1.0722167
1312,['15090N2_two_1.0'],3.2720904,2.8803594,5.77856,5.4448543,4.4232635,4.540468
1313,['18021N3'],9.255167,5.0149126,3.2323673,2.6576073,2.1922574,1.8963512
1314,['19122N2'],4.19914,3.7231753,1.38201,1.4213004,0.96117437,0.9810115
1315,['13040N3_one_1.0'],0.7361296,0.82408273,0.9340602,0.82644606,0.7679104,0.68501234
1316,['07000N2_two_0.5'],3.9254043,3.283572,4.176368,3.7000477,3.3838325,3.1419868
1317,['20360N2_one_1.0'],3.2941864,3.259267,2.0283725,1.8844044,1.5971253,1.4264826
1318,['20165N2_two_0.5'],3.4791915,2.8425958,4.3913674,3.9362783,3.757656,3.4426785
1319,['21101N2_two_0.5'],4.214212,3.8988044,4.0785546,3.7817736,3.2310035,3.1128058
1320,['18050N2_one_1.0'],3.81096,3.676938,1.991543,1.903677,1.4748875,1.4039916
1321,['13122N2_one_0.5'],4.1341214,3.7343879,2.216185,1.9225291,1.5568696,1.4339905
1322,['16340N2_two_0.5'],1.9947625,2.5174065,4.117508,3.4689913,3.30802,2.90789
1323,['11020N2_one_0.5'],2.9825587,3.2509296,1.6283734,1.5064622,1.0702649,1.083259
1324,['21440N2'],4.5236287,3.8583324,1.5961069,1.3103074,1.0622685,0.8502364
1325,['20360N2_one_0.5'],4.2778244,3.8935094,2.0234623,1.7194141,1.5168295,1.2431226
1326,['20141N2_one_1.0'],1.199977,2.170353,1.138656,1.269277,0.85959494,0.95521045
1327,['19454N2_one_1.0'],5.086684,4.48405,2.4759984,1.9801655,1.7768472,1.395184
1328,['20100C3_two_1.0'],4.854072,4.210561,4.772415,4.6139507,4.161133,3.9936333
1329,['18091N2_two_0.5'],3.3253543,4.8330393,4.1345286,3.5822608,2.9381976,2.68673
1330,['21031N2_one_0.5'],1.4796516,2.1230583,1.2792357,1.4231079,0.8662145,1.0860217
1331,['17050N2_one_1.0'],3.4639475,3.5018294,1.7210283,1.7919936,1.329393,1.2443175
1332,['19461N2_one_1.0'],1.3760797,2.3786373,1.5124447,1.2619402,1.0785924,0.9223846
1333,['21430N2_one_0.5'],0.50998014,0.8557931,0.5068391,0.7001445,0.32926968,0.50881934
1334,['21311N3_two_0.5'],1.2640179,1.2736329,2.971507,2.516132,2.9293468,2.1451063
1335,['19213C2_two_0.5'],4.7425804,4.121392,3.9487798,3.4794433,3.0119014,2.744404
1336,['20610N2_two_1.0'],0.69602275,0.44415402,2.175041,2.0275064,2.5257154,2.5759795
1337,['15200N3'],5.85446,5.7189283,2.25266,2.2724383,1.4611933,1.4686704
1338,['19560N2_one_1.0'],3.374822,2.9837794,1.5955263,1.5580027,1.2134205,1.1470077
1339,['20281N2_two_1.0'],0.6622824,-0.12864399,2.1351256,2.8133354,2.6358228,3.1409438
1340,['18142N3_one_0.5'],14.040497,13.445559,5.8462415,5.5116844,4.213511,3.8644013
1341,['16131N3_one_1.0'],12.886395,14.734609,5.3151026,5.5117035,3.847009,3.9110422
1342,['20281N2_two_0.5'],1.9824562,1.8541089,3.712242,3.0640996,3.2868273,2.677835
1343,['20411N2_one_0.5'],2.5767045,2.513251,1.2671492,1.2003285,0.83403075,0.8041742
1344,['16142N2'],6.4714427,5.47499,2.1695564,1.7818534,1.5666556,1.1506156
1345,['20564N3_one_0.5'],4.408857,3.6344595,2.5024483,2.3200622,1.6876258,1.7558234
1346,['16054N2_one_1.0'],3.4863486,3.4575474,1.5409495,1.4476521,1.0608808,1.0143783
1347,['16052N2'],4.55177,4.5135612,1.619227,1.635644,1.1233579,1.1214211
1348,['19560N2_two_0.5'],3.890875,2.8307438,3.0743415,2.6758182,2.3102522,2.1575036
1349,['19215C2_two_0.5'],4.318677,3.892846,3.6941295,3.4262543,2.77556,2.7423892
1350,['15180N2'],4.47031,4.4354615,1.4619688,1.2479236,1.0326968,0.7630186
1351,['20580N3_two_1.0'],0.7064239,1.3902977,1.9653612,2.6448193,2.0854013,2.5985641
1352,['16251N3_one_1.0'],7.6045976,6.4291353,3.6722,3.5539007,2.5272892,2.626691
1353,['16250N3_one_1.0'],12.873833,11.500192,5.7185555,5.4692273,4.182552,3.9844673
1354,['19571N2_two_1.0'],0.9795332,1.458748,2.6344762,2.6236498,2.753673,2.531566
1355,['20630N2'],4.6817746,4.2990856,1.6515317,1.3099992,1.1226258,0.8644128
1356,['20402N2_two_1.0'],1.1410354,1.2881533,3.2648876,3.6321368,3.242535,3.282541
1357,['20114N3'],12.873813,13.12982,4.3225703,4.896888,3.0677974,3.4143481
1358,['18031N2_one_0.5'],2.1961565,1.2778621,1.5023451,1.1566367,1.0233345,0.8583597
1359,['20181N2'],3.9544344,3.1642945,1.2770054,0.9741776,0.8849087,0.60342455
1360,['12010N2'],3.9448943,4.5282936,1.3782983,1.4799497,0.93625677,0.960116
1361,['20411N2'],3.357704,3.6495013,1.239217,1.278859,0.7786515,0.7786256
1362,['21040N3'],1.0772192,1.5953106,0.63864815,0.6788173,0.37554094,0.3636384
1363,['15171N2_one_0.5'],2.0794396,2.2071204,1.1970851,1.2742965,0.7953844,0.90076864
1364,['19002N3_two_0.5'],17.527517,16.09161,10.076167,10.813283,6.983159,8.124547
1365,['12011N2_one_1.0'],2.6051822,2.1829515,1.337342,1.149684,1.0330359,0.79603064
1366,['17210N2_one_0.5'],2.164865,2.2483506,1.5473912,1.3893638,1.1096206,1.0912917
1367,['13122N2_two_1.0'],0.2540695,-0.78817344,1.5823413,0.1532793,2.04308,1.7900605
1368,['20361N2_one_1.0'],2.4714978,1.616825,1.6600294,1.4644563,1.3067039,1.1805027
1369,['19480N2_two_1.0'],2.578365,2.579325,3.3074675,2.9844282,2.7983272,2.4265184
1370,['20151N2_one_1.0'],2.7415893,2.4783494,1.4275964,1.2583148,1.0773131,0.8788785
1371,['22031N2'],0.9588339,1.3590745,0.39835215,0.32417703,0.2480254,0.16784644
1372,['17150N2_one_0.5'],3.7602522,3.9407904,1.7569236,1.624301,1.2546542,1.1339512
1373,['19400N3'],10.764709,10.562152,3.817856,3.9451523,2.6288772,2.7069864
1374,['15130N2'],5.4018173,5.1875386,1.7709428,1.8410437,1.2441978,1.3541975
1375,['18131N3_one_0.5'],0.11569352,0.008150816,0.32184353,0.4761417,0.25203645,0.35021496
1376,['16082N2_one_1.0'],2.7646286,2.7948422,1.8063371,1.6601863,1.4425185,1.2980274
1377,['20170N2_one_0.5'],3.7881415,3.268045,1.7809291,1.3638902,1.209211,0.9996699
1378,['19142N2'],4.1644626,3.6315825,1.4297159,1.5532495,1.0069476,1.0848554
1379,['18090N2_two_0.5'],5.203678,4.96587,3.5911682,3.4027553,2.602795,2.6270225
1380,['19352N2_two_0.5'],1.0614811,1.8479254,2.3619099,3.0779674,2.347248,2.622498
1381,['19380N2_one_0.5'],2.917932,2.865037,1.5438908,1.6088045,1.1156907,1.1753106
1382,['15183N2'],4.4725094,4.325517,1.4643031,1.2736323,1.0334866,0.795877
1383,['19292N2_one_0.5'],2.6238034,2.310383,1.6927415,1.4577711,1.1766696,1.0918695
1384,['21053N2_two_1.0'],2.3519018,2.4832716,4.9991584,4.558692,4.496765,3.8841195
1385,['19452N2'],6.5467305,6.7153053,2.314103,2.13732,1.672946,1.4587431
1386,['11030N2_two_1.0'],1.4447942,1.2793458,4.0805593,4.2775893,4.4196744,4.0714493
1387,['20166N2_one_1.0'],3.354667,3.6213043,1.6530646,1.7805669,1.2604315,1.2846032
1388,['14071N2_two_0.5'],4.073449,3.3100815,3.5226393,3.0028083,2.6143687,2.4547071
1389,['16410C2_one_0.5'],1.593323,1.3693361,0.6260353,0.42252803,0.45674828,0.22134423
1390,['21422N2'],3.0009396,2.749343,1.0644832,0.9017476,0.68757284,0.5092225
1391,['16061N2'],19.360949,18.214054,7.586148,6.7150908,5.7445016,4.682844
1392,['12022N2_one_0.5'],4.085185,4.069552,1.7046219,1.7019967,1.1764971,1.2211518
1393,['15131N2_two_0.5'],6.6249847,6.3972135,3.6819363,3.5312977,2.571265,2.697151
1394,['18090N2'],5.3779926,5.4058676,1.8768095,1.8897543,1.3251333,1.2845235
1395,['21101N2'],5.915795,5.7672577,2.019948,1.8302971,1.4225552,1.2284437
1396,['21424N2_one_0.5'],3.2277868,2.3416016,1.6800343,1.2617353,1.1151748,0.8918344
1397,['16490N2'],2.0861154,1.3607683,1.1698464,0.5672226,0.7127457,0.44082284
1398,['16083N2_one_0.5'],3.3978624,3.4470718,1.981332,1.8145576,1.3238517,1.3668684
1399,['20490N2'],3.699427,4.12113,1.2303154,1.3797376,0.853313,0.87272596
1400,['18033N2_two_1.0'],0.20705731,1.3712417,0.9753167,0.41856146,1.582021,1.320434
1401,['20331N2_one_1.0'],2.0192854,1.9090146,1.5670447,1.58248,1.3302177,1.2971468
1402,['19550N2_two_0.5'],1.9698907,2.428194,3.0148983,2.6703603,2.4212487,2.2300873
1403,['19390N2_one_0.5'],2.8492708,2.8232737,1.3376708,1.4907088,0.9655041,1.0937343
1404,['19452N2_two_0.5'],6.0284114,4.741439,4.269117,3.909903,3.3809314,3.1378655
1405,['20111N3_two_1.0'],6.658167,6.019643,8.857171,7.4086113,6.5419965,5.897355
1406,['19060N2_one_1.0'],2.3792584,2.0196066,1.2968671,1.3547251,1.0373237,1.0554454
1407,['19290N2_two_0.5'],0.63110936,0.9122553,1.7602636,2.7157779,2.1240327,2.5771396
1408,['19051N2_two_1.0'],3.6157045,3.6668196,4.3577747,4.479741,3.7001789,3.9608169
